Id,M,Category,Shift,a_A1,a_A2,a_A3,a_A4,a_B1,a_B2,a_B3,a_B4,a_B5,a_B6,a_B7,a_C1,a_C2,a_C3,a_C4,a_D1,a_D2,a_D3,a_D4,b_C1,b_C2,b_C3,b_C4,LT_A,LT_AA,LT_B,LT_C,LT_D,LT_FA,LT_Plant,LeanBuffer,Out,WIP_A,WIP_AA,WIP_B,WIP_C,WIP_D,WIP_FA,WaitingParts,maxOut,minLT_Plant,minLeanBuffer,minWaitingParts,max_Out,min_LB,min_LTPlant,min_WaitingParts
23120,false,Cluster_2,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,16.0,1.0,3.0,1.0,1.0,1.0,1376.0,576.0,32.0,32.0,15.85340728,4.942621161,17.39910749,14.71440174,22.04635099,13.38241401,40.37138616,8439.25,37823.5,1305.0,136.75,1832.5,1465.5,2607.25,1092.25,179191.75,37823.5,40.4,8439.25,49.8,37823.5,8439.25,40.4,49.8
23127,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,6.0,7.0,1.0,1.0,1152.0,704.0,32.0,32.0,9.001412576,3.516846555,11.39219924,12.4482533,18.22533447,16.81546373,38.55764475,9255.25,39600.0,1330.75,185.75,1790.75,1493.25,2171.5,2283.25,87508.75,39600.0,38.6,9255.25,24.3,39600.0,9255.25,38.6,24.3
23130,false,Cluster_2,1.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,1376.0,928.0,32.0,32.0,20.08528454,4.8351282,21.40838732,19.34107059,22.51108882,17.39777485,44.74399186,7766.75,39166.25,924.5,63.0,1628.25,1621.75,2430.5,1098.75,457425.75,39166.25,44.7,7766.75,127.1,39166.25,7766.75,44.7,127.1
23133,false,Cluster_3,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,17.0,1.0,2.0,5.0,1.0,15.0,1.0,3.0,1.0,1.0,1.0,1504.0,576.0,32.0,32.0,10.80843443,3.108639072,12.8598137,11.05443151,19.44045019,15.74220133,38.29129058,8244.0,38250.75,1375.5,169.5,1797.75,1165.25,2199.0,1537.0,378636.75,38250.75,38.3,8244.0,105.2,38250.75,8244.0,38.3,105.2
23139,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,3.0,1.0,1.0,1024.0,608.0,32.0,32.0,9.053752158,3.18159895,11.40042647,11.37965727,17.55086286,16.12095048,36.85341229,8748.25,39451.25,1315.0,167.5,1785.25,1204.75,2330.5,1945.25,188211.25,39451.25,36.9,8748.25,52.3,39451.25,8748.25,36.9,52.3
23148,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,10.0,1.0,6.0,3.0,1.0,1.0,1376.0,672.0,32.0,32.0,14.86960775,6.486396291,16.46618158,14.87117185,21.9194141,15.94696539,44.35277579,8378.25,38905.75,1210.75,255.0,1821.0,1518.75,2195.75,1377.0,125568.75,38905.75,44.4,8378.25,34.9,38905.75,8378.25,44.4,34.9
23149,false,Cluster_2,3.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,20.0,1.0,3.0,1.0,1.0,1.0,1376.0,576.0,32.0,32.0,16.31365816,4.963053212,17.41688297,14.70982598,22.07331882,13.39639668,40.43276871,8538.5,37807.25,1387.5,137.0,1833.5,1471.25,2616.5,1092.75,176387.75,37807.25,40.4,8538.5,49.0,37807.25,8538.5,40.4,49.0
23159,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,16.0,1.0,19.0,7.0,1.0,1.0,1152.0,704.0,32.0,32.0,8.63834398,3.039161524,11.13829512,16.4939441,18.04470408,18.23026978,39.31413538,10320.25,39600.0,1384.0,97.0,1796.75,1840.0,2515.0,2687.5,17018.25,39600.0,39.3,10320.25,4.7,39600.0,10320.25,39.3,4.7
23167,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1376.0,576.0,32.0,32.0,16.1090475,4.999365231,17.40984085,14.77976765,23.71808612,13.44332631,42.16077766,7971.75,37809.75,1230.25,145.25,1829.0,1431.75,2243.5,1092.0,183094.0,37809.75,42.2,7971.75,50.9,37809.75,7971.75,42.2,50.9
23184,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,16.0,1.0,2.0,1.0,1.0,19.0,1.0,4.0,1.0,3.0,1.0,992.0,608.0,32.0,32.0,8.377541579,3.318996104,10.95593638,10.65304333,17.18027535,15.47054864,35.96982009,8690.0,39329.0,1339.25,201.75,1784.25,1117.0,2355.5,1892.25,255464.0,39329.0,36.0,8690.0,71.0,39329.0,8690.0,36.0,71.0
23186,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,1376.0,608.0,32.0,32.0,16.05948378,5.85137562,17.3097231,14.68520908,22.48229769,14.00717059,42.34084389,8176.25,38266.5,1193.5,221.5,1823.5,1513.0,2275.75,1149.0,116133.0,38266.5,42.3,8176.25,32.3,38266.5,8176.25,42.3,32.3
23187,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,992.0,576.0,32.0,32.0,13.9409272,6.293815557,15.4392526,13.59267768,21.61950544,16.32550738,44.23882838,8347.5,39021.5,1269.0,260.75,1825.0,1175.5,2269.0,1548.25,198557.5,39021.5,44.2,8347.5,55.2,39021.5,8347.5,44.2,55.2
23196,false,Cluster_4,1.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,16.0,1.0,1.0,2.0,1.0,14.0,1.0,4.0,1.0,1.0,1.0,1600.0,256.0,64.0,32.0,21.11441784,3.864370438,22.7350824,17.64741286,23.251283,14.94419408,42.05984752,7307.5,36924.5,1201.25,72.25,1592.75,1401.5,2366.25,673.5,562686.0,36924.5,42.1,7307.5,156.3,36924.5,7307.5,42.1,156.3
23208,false,Cluster_4,1.0,5.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,18.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,64.0,32.0,21.59106736,4.469144814,20.95781896,17.90948165,22.15266777,17.36231072,43.9841233,7833.5,39155.5,1284.25,77.25,1581.75,1342.25,2423.25,1124.75,445643.0,39155.5,44.0,7833.5,123.8,39155.5,7833.5,44.0,123.8
23212,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,3.0,1.0,1504.0,224.0,32.0,32.0,12.73320087,2.552115787,14.4838185,11.50815383,20.70399865,14.669946,37.92606044,7935.0,34885.0,1471.0,121.25,1817.0,1162.25,2322.0,1041.5,612242.25,34885.0,37.9,7935.0,170.1,34885.0,7935.0,37.9,170.1
23213,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0,1.0,6.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1216.0,512.0,32.0,32.0,13.71970624,6.273788643,15.62506407,13.40218139,21.75708237,14.87344469,42.9043157,7947.0,37878.0,1312.75,180.0,1842.0,1157.75,2210.0,1244.5,264470.25,37878.0,42.9,7947.0,73.5,37878.0,7947.0,42.9,73.5
23215,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0,1120.0,608.0,32.0,32.0,9.029940232,3.198498779,11.4154853,10.45272036,17.39948481,14.79135071,35.38933429,8725.25,38842.5,1353.25,205.5,1788.5,1173.5,2505.5,1699.0,324080.5,38842.5,35.4,8725.25,90.0,38842.5,8725.25,35.4,90.0
23216,false,Cluster_1,3.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,1.0,9.0,5.0,3.0,1.0,1376.0,672.0,64.0,32.0,14.48524902,5.452306033,15.48847469,17.76976032,20.94357955,19.37078629,45.76667188,9511.75,39600.0,1350.5,164.25,1822.75,1738.0,2344.0,2092.25,43505.25,39600.0,45.8,9511.75,12.1,39600.0,9511.75,45.8,12.1
23217,false,Cluster_4,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,17.0,1.0,6.0,3.0,1.0,1.0,1056.0,576.0,64.0,32.0,19.81987287,5.136441843,20.42153829,17.41437298,22.4294664,19.477597,47.04350524,8133.0,39499.5,917.75,70.75,1631.5,1488.0,2478.5,1546.5,456764.25,39499.5,47.0,8133.0,126.9,39499.5,8133.0,47.0,126.9
23218,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,19.0,2.0,2.0,1.0,1088.0,928.0,32.0,32.0,8.845779407,3.214658874,11.1900623,21.8543349,17.83445569,17.43182087,42.50081464,9907.25,39600.0,1364.25,135.25,1785.75,1862.0,2358.25,2401.75,18131.75,39600.0,42.5,9907.25,5.0,39600.0,9907.25,42.5,5.0
23228,false,Cluster_1,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,15.0,1.0,3.0,1.0,1.0,1.0,992.0,1088.0,64.0,32.0,9.244266653,3.460200917,11.98991982,17.21239071,17.42908339,16.13718232,37.26191796,9373.0,39216.5,1294.5,238.75,1787.75,1586.0,2587.75,1878.25,59973.5,39216.5,37.3,9373.0,16.7,39216.5,9373.0,37.3,16.7
23231,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,1.0,4.0,1.0,1.0,1.0,992.0,608.0,32.0,32.0,14.41977599,4.91864353,15.99059203,14.88305133,20.79165329,16.80857283,42.51886965,8407.25,39263.25,1171.75,189.25,1826.75,1285.5,2395.25,1538.75,224511.5,39263.25,42.5,8407.25,62.4,39263.25,8407.25,42.5,62.4
23233,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1088.0,576.0,32.0,32.0,9.339883246,2.94103557,11.81952345,10.68139283,17.83235958,15.72144458,36.49483973,8504.5,39140.0,1307.0,184.25,1796.75,1077.25,2348.0,1791.25,276548.25,39140.0,36.5,8504.5,76.8,39140.0,8504.5,36.5,76.8
23236,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,6.0,3.0,1.0,1056.0,992.0,32.0,32.0,8.910397909,3.326066695,11.3165474,14.60944103,18.18788701,16.59142677,38.10538047,9401.75,39600.0,1329.5,182.25,1790.75,1579.25,2277.75,2242.25,96548.0,39600.0,38.1,9401.75,26.8,39600.0,9401.75,38.1,26.8
23241,false,Cluster_3,4.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,13.0,1.0,7.0,7.0,3.0,1.0,1088.0,608.0,32.0,32.0,10.01447952,3.032831256,11.05247771,10.52727432,18.23335588,16.82439369,38.09058083,9332.5,39600.0,1433.75,158.0,1795.5,1364.75,2208.75,2371.75,128385.25,39600.0,38.1,9332.5,35.7,39600.0,9332.5,38.1,35.7
23253,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,15.0,1.0,4.0,2.0,1.0,1.0,1024.0,1088.0,32.0,32.0,9.317883717,3.221590401,11.81555065,17.52905782,17.44764529,16.70262027,37.58644196,9440.5,39344.0,1321.75,206.75,1791.25,1604.25,2509.0,2007.5,63354.5,39344.0,37.6,9440.5,17.6,39344.0,9440.5,37.6,17.6
23255,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,15.0,1.0,2.0,1.0,3.0,1.0,1024.0,896.0,32.0,32.0,9.643299439,3.250623385,12.04582438,14.17727159,18.13884011,14.50442153,35.89388503,8898.25,39124.75,1283.25,250.75,1774.0,1405.0,2488.5,1696.75,187260.25,39124.75,35.9,8898.25,52.0,39124.75,8898.25,35.9,52.0
23261,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,1.0,1.0,1.0,1312.0,224.0,32.0,32.0,11.24922461,2.616667802,13.16950798,10.83900143,19.2470999,15.9592597,37.8230274,8129.5,36062.25,1444.0,103.25,1823.5,1083.75,2365.75,1309.25,511515.75,36062.25,37.8,8129.5,142.1,36062.25,8129.5,37.8,142.1
23262,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,1120.0,608.0,32.0,32.0,9.029940232,3.198498779,11.4154853,10.45272036,17.67378634,14.79135071,35.66363583,8601.5,38842.5,1353.25,205.5,1788.5,1173.5,2381.75,1699.0,324080.5,38842.5,35.7,8601.5,90.0,38842.5,8601.5,35.7,90.0
23264,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1312.0,576.0,32.0,32.0,9.249177785,3.973117517,11.57347178,10.85055103,19.27190736,15.07229344,38.31731832,8401.5,38808.75,1357.0,234.0,1783.25,1139.5,2234.75,1653.0,234122.5,38808.75,38.3,8401.5,65.0,38808.75,8401.5,38.3,65.0
23281,false,Cluster_5,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,19.0,1.0,4.0,1.0,2.0,1.0,1376.0,960.0,32.0,32.0,14.67672063,6.438459117,16.58807968,18.88084582,21.20277117,15.89509081,43.5363211,8913.0,38881.5,1290.0,261.0,1827.25,1721.25,2479.25,1334.25,45002.5,38881.5,43.5,8913.0,12.5,38881.5,8913.0,43.5,12.5
23284,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,1.0,2.0,2.0,5.0,16.0,1.0,20.0,7.0,1.0,1.0,1152.0,704.0,32.0,32.0,8.651505147,3.04014108,11.1460692,16.71441336,17.73312279,18.24065574,39.01391961,10470.75,39600.0,1383.0,96.25,1796.75,1878.25,2630.25,2686.25,16220.25,39600.0,39.0,10470.75,4.5,39600.0,10470.75,39.0,4.5
23285,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,15.0,1.0,3.0,1.0,3.0,1.0,1024.0,1088.0,32.0,32.0,9.667110974,3.479527262,12.19354683,16.91224726,17.36457066,16.1578742,37.19990872,9365.0,39076.0,1305.0,242.0,1790.0,1591.5,2605.5,1831.0,65788.0,39076.0,37.2,9365.0,18.3,39076.0,9365.0,37.2,18.3
23288,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,15.0,1.0,3.0,1.0,3.0,1.0,1024.0,608.0,32.0,32.0,8.707489405,3.349905912,11.25456414,10.90932374,17.21884939,15.33385193,35.90260723,8624.5,39065.0,1326.0,203.0,1783.75,1137.25,2380.0,1794.5,274719.25,39065.0,35.9,8624.5,76.3,39065.0,8624.5,35.9,76.3
23291,false,Cluster_6,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,17.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,1504.0,224.0,32.0,32.0,12.94798471,2.474286994,14.69187446,11.99535811,20.85411892,14.64203588,37.97044179,7932.25,34929.75,1470.0,121.25,1821.5,1122.0,2362.75,1034.75,655895.25,34929.75,38.0,7932.25,182.2,34929.75,7932.25,38.0,182.2
23296,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,14.0,1.0,2.0,1.0,1.0,19.0,1.0,4.0,1.0,3.0,1.0,1088.0,608.0,32.0,32.0,8.612497105,3.312102101,11.18024311,10.74471394,17.1691414,15.12025263,35.60149613,8654.75,39324.75,1338.25,192.0,1788.5,1133.25,2372.75,1830.0,226058.0,39324.75,35.6,8654.75,62.8,39324.75,8654.75,35.6,62.8
23298,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1376.0,576.0,32.0,32.0,16.08851147,4.999410297,17.41447818,14.87261974,23.38955959,13.4218187,41.81078859,7985.5,37844.0,1225.75,151.5,1830.5,1395.25,2280.5,1102.0,185124.75,37844.0,41.8,7985.5,51.4,37844.0,7985.5,41.8,51.4
23303,false,Cluster_2,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,1056.0,448.0,32.0,32.0,15.73755371,3.734553691,17.15926338,13.93938376,22.1905526,15.21924119,41.14434748,7910.0,37749.25,1248.0,130.5,1828.25,1166.25,2338.75,1198.25,307759.25,37749.25,41.1,7910.0,85.5,37749.25,7910.0,41.1,85.5
23325,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1312.0,576.0,32.0,32.0,9.249177785,3.973117517,11.57347178,10.85055103,19.27190736,15.07229344,38.31731832,8401.5,38808.75,1357.0,234.0,1783.25,1139.5,2234.75,1653.0,234122.5,38808.75,38.3,8401.5,65.0,38808.75,8401.5,38.3,65.0
23337,false,Cluster_1,3.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,16.0,1.0,1.0,1.0,1056.0,896.0,128.0,32.0,14.23522489,5.364181747,15.64159012,26.21878705,20.94282207,19.31980949,50.90277829,9918.0,39492.75,1462.25,148.5,1824.75,2099.0,2455.25,1928.25,7979.75,39492.75,50.9,9918.0,2.2,39492.75,9918.0,50.9,2.2
23359,false,Cluster_5,3.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,19.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,2.0,1.0,1024.0,1056.0,32.0,32.0,15.36713475,5.360534446,17.18257012,20.008,21.11530255,16.22803754,42.70387453,9288.0,38755.5,1466.5,228.0,1832.0,1820.5,2597.25,1343.75,28290.0,38755.5,42.7,9288.0,7.9,38755.5,9288.0,42.7,7.9
23380,false,Cluster_5,4.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,16.0,1.0,4.0,3.0,1.0,1.0,1120.0,1088.0,32.0,32.0,9.325953512,3.609952666,11.60211813,16.48839137,18.18256356,16.65456397,38.44708019,9375.5,39498.5,1524.25,224.0,1775.0,1543.75,2376.0,1932.5,71058.0,39498.5,38.4,9375.5,19.7,39498.5,9375.5,38.4,19.7
23382,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,15.0,1.0,3.0,1.0,1.0,1.0,1024.0,896.0,32.0,32.0,9.03362604,3.014288616,11.69303215,14.77179527,17.53239859,15.15562895,35.70231616,9160.75,39343.5,1329.5,194.0,1777.0,1441.75,2509.0,1909.5,132871.0,39343.5,35.7,9160.75,36.9,39343.5,9160.75,35.7,36.9
23383,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2.0,2.0,1.0,17.0,1.0,9.0,1.0,3.0,1.0,1024.0,1088.0,32.0,32.0,9.117545057,3.565132211,11.76397221,20.40161939,17.16321147,16.82637686,40.79312847,9664.0,39374.0,1348.25,204.25,1783.5,1754.0,2587.75,1986.25,31303.75,39374.0,40.8,9664.0,8.7,39374.0,9664.0,40.8,8.7
23387,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,1024.0,1088.0,32.0,32.0,9.451482065,3.401049053,12.03535546,17.46592384,17.25589405,16.51083655,37.47551796,9430.5,39169.5,1318.75,222.0,1786.5,1602.0,2599.75,1901.5,55504.0,39169.5,37.5,9430.5,15.4,39169.5,9430.5,37.5,15.4
23389,false,Cluster_2,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,17.0,1.0,3.0,1.0,1.0,1.0,1504.0,576.0,32.0,32.0,22.23957611,7.117479192,22.64608978,18.09458417,25.75317431,13.90421081,46.77486431,7600.0,37096.0,1119.5,146.5,1643.75,1610.75,2391.75,687.75,433941.0,37096.0,46.8,7600.0,120.5,37096.0,7600.0,46.8,120.5
23395,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,19.0,1.0,4.0,1.0,3.0,1.0,1088.0,864.0,32.0,32.0,8.393595559,3.050408833,11.04869339,14.55218207,16.71755115,16.09449688,35.86245686,9311.75,39562.25,1340.25,165.5,1791.5,1426.5,2516.25,2071.75,96630.5,39562.25,35.9,9311.75,26.8,39562.25,9311.75,35.9,26.8
23397,false,Cluster_2,3.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,16.0,1.0,1.0,6.0,1.0,19.0,1.0,4.0,1.0,3.0,1.0,1216.0,544.0,32.0,32.0,13.45347321,6.242182839,15.05208108,13.21172035,21.37601285,15.03887391,42.6570696,8056.0,38647.75,1278.5,218.5,1816.5,1157.0,2185.75,1399.75,199549.25,38647.75,42.7,8056.0,55.4,38647.75,8056.0,42.7,55.4
23401,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1088.0,576.0,32.0,32.0,9.278170754,2.927456018,11.66937552,10.64516021,18.5595238,15.91934284,37.40632266,8531.5,39341.25,1307.5,180.5,1778.0,1054.0,2286.25,1925.25,292019.75,39341.25,37.4,8531.5,81.1,39341.25,8531.5,37.4,81.1
23405,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,16.0,1.0,3.0,1.0,3.0,1.0,1088.0,608.0,32.0,32.0,8.631074515,3.272430157,11.20341605,10.66239398,17.07260086,15.00411458,35.3491456,8763.0,38905.0,1348.25,191.0,1792.75,1140.5,2505.5,1785.0,284274.25,38905.0,35.3,8763.0,79.0,38905.0,8763.0,35.3,79.0
23410,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,15.0,1.0,4.0,1.0,3.0,1.0,864.0,1088.0,32.0,32.0,9.501244936,3.435845746,11.94187466,18.21515774,17.36094095,16.557371,38.42507262,9436.75,39250.75,1325.5,212.5,1791.5,1595.5,2597.75,1914.0,62351.75,39250.75,38.4,9436.75,17.3,39250.75,9436.75,38.4,17.3
23413,false,Cluster_2,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,18.0,1.0,5.0,1.0,3.0,1.0,1376.0,672.0,32.0,32.0,15.70181414,6.755885666,16.46780441,15.57924283,21.48082849,15.06156991,43.29828407,8425.0,38732.5,1261.0,243.25,1820.0,1441.25,2388.25,1271.25,141057.25,38732.5,43.3,8425.0,39.2,38732.5,8425.0,43.3,39.2
23414,false,Cluster_4,1.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,17.0,1.0,4.0,5.0,1.0,1.0,1056.0,576.0,64.0,32.0,18.74154439,5.024788248,20.56951195,16.16574947,24.00519791,20.36676179,49.39674795,8609.5,39600.0,922.25,73.0,1747.75,1535.5,2324.75,2006.25,462867.25,39600.0,49.4,8609.5,128.6,39600.0,8609.5,49.4,128.6
23420,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,18.0,2.0,3.0,1.0,1440.0,928.0,32.0,32.0,8.833339539,3.213394649,11.19681659,20.29039116,19.13705773,17.87946307,41.38324887,9951.5,39600.0,1377.25,109.5,1795.25,1717.25,2472.25,2480.0,33544.75,39600.0,41.4,9951.5,9.3,39600.0,9951.5,41.4,9.3
23439,false,Cluster_5,4.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,19.0,1.0,19.0,2.0,2.0,1.0,1088.0,928.0,32.0,32.0,9.074774863,3.401032145,11.39304116,22.27689901,19.22364918,17.78492045,43.46285161,10069.5,39600.0,1356.75,141.0,1788.0,1893.25,2536.5,2354.0,10035.25,39600.0,43.5,10069.5,2.8,39600.0,10069.5,43.5,2.8
23444,false,Cluster_4,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,960.0,576.0,64.0,32.0,20.52756153,4.459580425,21.16886908,17.80321766,23.00998716,17.43112746,44.90069505,7523.25,38890.75,946.25,65.5,1632.25,1356.75,2503.5,1019.0,473546.25,38890.75,44.9,7523.25,131.5,38890.75,7523.25,44.9,131.5
23447,false,Cluster_1,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,13.0,1.0,5.0,1.0,3.0,1.0,1376.0,672.0,64.0,32.0,15.44663603,6.756368895,16.46247973,15.63987517,21.47931218,15.06168774,43.29736882,8402.5,38732.5,1222.5,243.5,1821.25,1456.0,2388.0,1271.25,142631.75,38732.5,43.3,8402.5,39.6,38732.5,8402.5,43.3,39.6
23453,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,1024.0,608.0,32.0,32.0,9.044842075,3.180022254,11.49044162,11.17385776,17.32653711,15.6065373,36.11309666,8667.0,39304.75,1329.0,180.25,1787.0,1138.5,2374.5,1857.75,224955.25,39304.75,36.1,8667.0,62.5,39304.75,8667.0,36.1,62.5
23455,false,Cluster_3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,1.0,2.0,1.0,16.0,1.0,7.0,1.0,1.0,1.0,1504.0,256.0,32.0,32.0,11.76311094,2.764575768,13.72495184,11.03841194,19.48580775,16.18878546,38.43916898,8077.0,36999.0,1409.25,150.5,1822.0,1037.75,2379.75,1277.75,528938.5,36999.0,38.4,8077.0,146.9,36999.0,8077.0,38.4,146.9
