Iteration;Investment;TP;LeanBuffer;B1;B2;S1;A1;A2;A3;A4;A5;S2;PartsProduced;Throughput;LeadTime;WIP;InvB1;InvB2;InvFastMachine;InvA1;InvA2;InvA3;InvA4;InvA5;InvMultiPurpose;Rank; 
9485;140000;0,882777777777778;10;5;5;1;95;90;90;90;90;2;635,6;0,882777777777778;58852,80628539;14,5016216157305;0;0;0;50000;0;0;0;0;90000;57;
9486;170000;0,902777777777778;10;5;5;1;90;92;91;93;92;2;650;0,902777777777778;56286,4858184421;14,1774249590047;0;0;0;0;20000;10000;30000;20000;90000;29;
9487;170000;0,884444444444444;14;5;9;1;92;90;92;90;90;2;636,8;0,884444444444444;71940,593500072;17,8376070139249;0;40000;0;20000;0;20000;0;0;90000;87;
9488;200000;0,811944444444444;10;5;5;1;94;92;95;94;95;1;584,6;0,811944444444444;62469,6604592043;14,1779143602543;0;0;0;40000;20000;50000;40000;50000;0;84;
9489;190000;0,793611111111111;10;5;5;2;90;90;94;94;91;1;571,4;0,793611111111111;59545,1179152414;13,1227009333568;0;0;100000;0;0;40000;40000;10000;0;109;
9490;150000;0,810833333333334;11;5;6;1;91;90;95;94;94;1;583,8;0,810833333333334;66517,4371533687;15,0282556928963;0;10000;0;10000;0;50000;40000;40000;0;82;
9491;180000;0,906666666666667;11;6;5;1;90;90;94;92;92;2;652,8;0,906666666666667;58192,1108912049;14,7020460046149;10000;0;0;0;0;40000;20000;20000;90000;25;
9492;120000;0,795;10;5;5;1;90;92;94;92;94;1;572,4;0,795;63956,2235317803;14,1690634567736;0;0;0;0;20000;40000;20000;40000;0;59;
9493;160000;0,889166666666667;12;5;7;1;92;90;90;92;91;2;640,2;0,889166666666667;64734,6816131227;16,0959164030158;0;20000;0;20000;0;0;20000;10000;90000;59;
9494;100000;0,846388888888889;15;5;10;1;91;91;91;91;91;1;609,4;0,846388888888889;80511,4130161205;19,1280835675413;0;50000;0;10000;10000;10000;10000;10000;0;15;
9495;130000;0,809166666666667;11;5;6;1;90;90;94;94;94;1;582,6;0,809166666666667;66824,2809175884;15,0965786014559;0;10000;0;0;0;40000;40000;40000;0;70;
9496;200000;0,831666666666667;13;5;8;2;90;90;94;91;92;1;598,8;0,831666666666667;69585,43299758;16,1902438994721;0;30000;100000;0;0;40000;10000;20000;0;97;
9497;70000;0,795555555555556;12;5;7;1;92;91;91;91;90;1;572,8;0,795555555555556;73291,5682395328;16,2617089317042;0;20000;0;20000;10000;10000;10000;0;0;71;
9498;190000;0,910555555555555;10;5;5;1;92;90;94;91;93;2;655,6;0,910555555555555;54489,3950742481;13,8333033519602;0;0;0;20000;0;40000;10000;30000;90000;13;
9499;200000;0,909166666666667;11;6;5;1;90;90;92;94;94;2;654,6;0,909166666666667;56630,6594717947;14,3700143181578;10000;0;0;0;0;20000;40000;40000;90000;34;
9500;170000;0,898333333333333;10;5;5;1;92;90;91;94;91;2;646,8;0,898333333333333;56594,4708690908;14,1647181238277;0;0;0;20000;0;10000;40000;10000;90000;45;
9501;160000;0,892777777777778;11;5;6;1;92;90;93;90;91;2;642,8;0,892777777777778;60776,8059147115;15,1613522032493;0;10000;0;20000;0;30000;0;10000;90000;49;
9502;190000;0,890555555555556;15;5;10;1;90;93;91;90;91;2;641,2;0,890555555555556;74582,8469629747;18,6363878745502;0;50000;0;0;30000;10000;0;10000;90000;77;
9503;140000;0,887777777777778;12;7;5;1;90;90;90;91;92;2;639,2;0,887777777777778;65201,4671745005;16,1530384433663;20000;0;0;0;0;0;10000;20000;90000;45;
9504;180000;0,903333333333333;11;6;5;1;90;90;93;95;90;2;650,4;0,903333333333333;58990,1085415018;14,8586270120072;10000;0;0;0;0;30000;50000;0;90000;39;
9505;190000;0,904722222222222;10;5;5;1;90;93;90;93;94;2;651,4;0,904722222222222;55909,4264806075;14,1143933350096;0;0;0;0;30000;0;30000;40000;90000;39;
9506;150000;0,882222222222222;13;5;8;1;92;90;91;90;90;2;635,2;0,882222222222222;68603,4508364149;16,9559901817572;0;30000;0;20000;0;10000;0;0;90000;75;
9507;270000;0,922222222222222;11;6;5;1;92;92;94;94;95;2;664;0,922222222222222;58208,7926138009;14,9676625259535;10000;0;0;20000;20000;40000;40000;50000;90000;21;
9508;110000;0,8125;13;5;8;1;95;91;90;91;91;1;585;0,8125;76131,8951780617;17,3234288591663;0;30000;0;50000;10000;0;10000;10000;0;55;
9509;130000;0,795833333333333;10;5;5;1;93;90;93;94;93;1;573;0,795833333333333;63950,3968939467;14,1826746051569;0;0;0;30000;0;30000;40000;30000;0;72;
9510;200000;0,906944444444445;13;7;6;1;90;90;91;93;94;2;653;0,906944444444445;64144,3644612651;16,2696539237093;20000;10000;0;0;0;10000;30000;40000;90000;46;
9511;160000;0,800833333333333;10;5;5;2;90;90;91;93;92;1;576,6;0,800833333333333;59144,9478944744;13,1790570520683;0;0;100000;0;0;10000;30000;20000;0;94;
9512;100000;0,833888888888889;15;5;10;1;91;90;90;92;92;1;600,4;0,833888888888889;80697,9964468567;18,9059986051261;0;50000;0;10000;0;0;20000;20000;0;42;
9513;170000;0,903611111111111;12;5;7;1;90;91;91;94;90;2;650,6;0,903611111111111;61281,5221944048;15,4885402248126;0;20000;0;0;10000;10000;40000;0;90000;25;
9514;300000;0,924444444444445;14;5;9;1;95;90;94;93;95;2;665,6;0,924444444444445;66003,799124471;17,1023191975738;0;40000;0;50000;0;40000;30000;50000;90000;27;
9515;190000;0,902777777777778;13;8;5;1;90;90;94;91;92;2;650;0,902777777777778;67452,3076784909;16,9814864376725;30000;0;0;0;0;40000;10000;20000;90000;49;
9516;260000;0,8675;17;8;9;1;94;92;94;94;95;1;624,6;0,8675;87002,402348205;21,1533395086143;30000;40000;0;40000;20000;40000;40000;50000;0;100;
9517;50000;0,768888888888889;10;5;5;1;92;90;91;92;90;1;553,6;0,768888888888889;66336,2438905109;14,2158272131641;0;0;0;20000;0;10000;20000;0;0;60;
9518;240000;0,889166666666667;12;7;5;2;90;90;91;91;91;2;640,2;0,889166666666667;61800,3804804184;15,3439007305107;20000;0;100000;0;0;10000;10000;10000;90000;72;
9519;200000;0,907222222222222;10;5;5;1;90;92;95;91;93;2;653,2;0,907222222222222;54879,2686732434;13,8870529838461;0;0;0;0;20000;50000;10000;30000;90000;40;
9520;110000;0,820833333333333;18;9;9;1;90;91;90;92;90;1;591;0,820833333333333;96102,5675741476;22,1114809967134;40000;40000;0;0;10000;0;20000;0;0;66;
9521;230000;0,916111111111111;10;5;5;1;92;91;93;95;93;2;659,6;0,916111111111111;54190,8672895487;13,8650042211351;0;0;0;20000;10000;30000;50000;30000;90000;33;
9522;290000;0,927222222222222;10;5;5;1;94;93;93;95;95;2;667,6;0,927222222222222;54947,2034796377;14,2110559935615;0;0;0;40000;30000;30000;50000;50000;90000;13;
9523;130000;0,880555555555556;11;5;6;1;90;92;90;91;90;2;634;0,880555555555556;62385,179467242;15,3259448687754;0;10000;0;0;20000;0;10000;0;90000;45;
9524;60000;0,757777777777778;10;5;5;1;92;91;91;92;90;1;545,6;0,757777777777778;67376,9678116311;14,2187316125365;0;0;0;20000;10000;10000;20000;0;0;97;
9525;70000;0,813611111111111;14;6;8;1;91;90;91;90;91;1;585,8;0,813611111111111;79684,9550283565;18,1521261274918;10000;30000;0;10000;0;10000;0;10000;0;34;
9526;170000;0,776944444444444;10;5;5;2;90;90;90;94;93;1;559,4;0,776944444444444;60664,9671395418;13,1127027119349;0;0;100000;0;0;0;40000;30000;0;121;
9527;150000;0,830555555555556;13;5;8;1;90;92;93;95;92;1;598;0,830555555555556;73140,34619266;17,0137420252588;0;30000;0;0;20000;30000;50000;20000;0;89;
9528;280000;0,923333333333333;13;5;8;1;91;91;94;95;95;2;664,8;0,923333333333333;59139,3425962281;15,3034866594201;0;30000;0;10000;10000;40000;50000;50000;90000;26;
9529;80000;0,793333333333334;10;5;5;1;90;93;90;94;91;1;571,2;0,793333333333334;64420,3962062841;14,2442514624412;0;0;0;0;30000;0;40000;10000;0;23;
9530;110000;0,826111111111111;17;7;10;1;90;91;90;92;91;1;594,8;0,826111111111111;91047,9567568213;21,1191962309096;20000;50000;0;0;10000;0;20000;10000;0;62;
9531;70000;0,804444444444445;11;5;6;1;91;91;90;94;90;1;579,2;0,804444444444445;68175,3114553178;15,280256197722;0;10000;0;10000;10000;0;40000;0;0;26;
9532;230000;0,908333333333333;14;5;9;1;91;90;93;93;93;2;654;0,908333333333333;63688,7300483193;16,2104506806818;0;40000;0;10000;0;30000;30000;30000;90000;59;
9533;180000;0,815555555555556;11;6;5;1;95;90;93;94;95;1;587,2;0,815555555555556;66923,3136682892;15,2252937995487;10000;0;0;50000;0;30000;40000;50000;0;83;
9534;180000;0,902222222222222;10;5;5;1;90;93;93;91;92;2;649,6;0,902222222222222;56251,8006336848;14,1602909359751;0;0;0;0;30000;30000;10000;20000;90000;41;
9535;170000;0,8075;13;5;8;2;90;90;91;91;92;1;581,4;0,8075;71402,3648298702;16,1262022328604;0;30000;100000;0;0;10000;10000;20000;0;97;
9536;100000;0,779166666666667;12;7;5;1;90;90;91;94;93;1;561;0,779166666666667;74192,9264016991;16,1395220817265;20000;0;0;0;0;10000;40000;30000;0;92;
9537;150000;0,783888888888889;10;5;5;2;90;90;91;92;92;1;564,4;0,783888888888889;60323,2437754924;13,1602012676273;0;0;100000;0;0;10000;20000;20000;0;113;
9538;50000;0,771111111111111;11;6;5;1;90;93;90;91;90;1;555,2;0,771111111111111;70955,1567751519;15,244054231845;10000;0;0;0;30000;0;10000;0;0;74;
9539;100000;0,8225;13;5;8;1;91;90;93;91;92;1;592,2;0,8225;74466,9574032465;17,1443766864764;0;30000;0;10000;0;30000;10000;20000;0;42;
9540;160000;0,847222222222222;12;5;7;1;91;90;95;95;93;1;610;0,847222222222222;67745,7936487894;16,0310067829047;0;20000;0;10000;0;50000;50000;30000;0;79;
9541;250000;0,914444444444445;13;5;8;1;92;90;92;95;94;2;658,4;0,914444444444445;60643,1684137904;15,551224224981;0;30000;0;20000;0;20000;50000;40000;90000;45;
9542;250000;0,919166666666667;10;5;5;1;90;94;95;93;94;2;661,8;0,919166666666667;55001,4297946577;14,0864425730479;0;0;0;0;40000;50000;30000;40000;90000;26;
9543;70000;0,809722222222222;13;6;7;1;91;91;90;91;91;1;583;0,809722222222222;76355,3141267131;17,2714219963038;10000;20000;0;10000;10000;0;10000;10000;0;42;
9544;80000;0,783888888888889;10;5;5;1;90;95;90;91;92;1;564,4;0,783888888888889;65310,6976562515;14,2670944366383;0;0;0;0;50000;0;10000;20000;0;50;
9545;60000;0,771666666666667;11;5;6;1;91;92;92;90;90;1;555,6;0,771666666666667;70740,325733082;15,2372322862169;0;10000;0;10000;20000;20000;0;0;0;94;
9546;200000;0,884722222222222;17;8;9;1;94;90;90;90;90;2;637;0,884722222222222;84955,1620127668;21,0603573082462;30000;40000;0;40000;0;0;0;0;90000;88;
9547;70000;0,795277777777778;11;5;6;1;91;90;90;93;92;1;572,6;0,795277777777778;68423,3774311809;15,200384156441;0;10000;0;10000;0;0;30000;20000;0;47;
9548;200000;0,896944444444445;15;5;10;1;90;91;90;94;91;2;645,8;0,896944444444445;68805,2357178323;17,3401027256155;0;50000;0;0;10000;0;40000;10000;90000;69;
9549;170000;0,900555555555555;10;5;5;1;92;90;90;91;95;2;648,4;0,900555555555555;56315,0120953504;14,1431839764785;0;0;0;20000;0;0;10000;50000;90000;38;
9550;180000;0,885;14;5;9;1;90;95;90;90;90;2;637,2;0,885;73381,375353111;18,1726888872427;0;40000;0;0;50000;0;0;0;90000;87;
9551;250000;0,923333333333333;11;5;6;1;91;90;94;95;95;2;664,8;0,923333333333333;51112,9803984883;13,1775884395547;0;10000;0;10000;0;40000;50000;50000;90000;13;
9552;170000;0,895;13;8;5;1;90;90;90;95;90;2;644,4;0,895;68320,3784734516;17,0622874359872;30000;0;0;0;0;0;50000;0;90000;61;
9553;110000;0,791388888888889;13;8;5;1;90;90;91;94;93;1;569,8;0,791388888888889;77449,2298924221;17,1358021087827;30000;0;0;0;0;10000;40000;30000;0;82;
9554;290000;0,927222222222222;11;5;6;1;94;90;95;95;95;2;667,6;0,927222222222222;55385,8624460419;14,3278467699697;0;10000;0;40000;0;50000;50000;50000;90000;14;
9555;170000;0,8325;12;5;7;1;92;90;95;95;93;1;599,4;0,8325;69276,8155629788;16,1111602788651;0;20000;0;20000;0;50000;50000;30000;0;87;
9556;80000;0,801944444444445;11;5;6;1;90;90;90;95;92;1;577,4;0,801944444444445;67832,2207667906;15,1985201102513;0;10000;0;0;0;0;50000;20000;0;36;
9557;70000;0,814166666666667;15;8;7;1;90;90;91;91;90;1;586,2;0,814166666666667;84197,8313356017;19,2006311725012;30000;20000;0;0;0;10000;10000;0;0;33;
9558;290000;0,928611111111111;11;5;6;1;93;91;95;95;95;2;668,6;0,928611111111111;54615,9876256052;14,1534768283412;0;10000;0;30000;10000;50000;50000;50000;90000;10;
9559;60000;0,781944444444445;11;6;5;1;90;90;92;90;93;1;563;0,781944444444445;69727,8309729621;15,1952260319926;10000;0;0;0;0;20000;0;30000;0;70;
9560;120000;0,84;15;5;10;1;90;91;92;92;92;1;604,8;0,84;80575,8058756553;19,0117296210356;0;50000;0;0;10000;20000;20000;20000;0;49;
9561;290000;0,903611111111111;13;5;8;2;90;90;90;94;93;2;650,6;0,903611111111111;61695,7251841298;15,6212351072326;0;30000;100000;0;0;0;40000;30000;90000;65;
9562;210000;0,911111111111111;10;5;5;1;91;92;92;93;94;2;656;0,911111111111111;54787,470040527;13,925768465951;0;0;0;10000;20000;20000;30000;40000;90000;30;
9563;160000;0,8;10;5;5;1;93;92;94;94;93;1;576;0,8;63763,4093811027;14,2010809848762;0;0;0;30000;20000;40000;40000;30000;0;96;
9564;150000;0,800555555555556;10;5;5;1;90;90;95;95;95;1;576,4;0,800555555555556;62918,9994777597;14,0445835234403;0;0;0;0;0;50000;50000;50000;0;91;
9565;60000;0,785555555555555;12;7;5;1;93;90;90;91;90;1;565,6;0,785555555555555;74541,0607657601;16,2896912031026;20000;0;0;30000;0;0;10000;0;0;62;
9566;70000;0,81;12;6;6;1;91;90;90;92;92;1;583,2;0,81;71940,3813558536;16,2531839399889;10000;10000;0;10000;0;0;20000;20000;0;24;
9567;70000;0,791388888888889;11;5;6;1;90;91;91;90;94;1;569,8;0,791388888888889;68785,7168435442;15,1873841810658;0;10000;0;0;10000;10000;0;40000;0;57;
9568;80000;0,832777777777778;12;5;7;1;93;90;91;90;92;1;599,6;0,832777777777778;69978,0398828718;16,2816775450288;0;20000;0;30000;0;10000;0;20000;0;1;
9569;180000;0,831666666666667;11;5;6;1;94;91;94;94;94;1;598,8;0,831666666666667;65625,5920302869;15,2290928654062;0;10000;0;40000;10000;40000;40000;40000;0;72;
9570;180000;0,903611111111111;13;6;7;1;90;90;95;90;91;2;650,6;0,903611111111111;62384,780306258;15,755659912577;10000;20000;0;0;0;50000;0;10000;90000;40;
9571;80000;0,81;11;6;5;1;90;90;93;92;92;1;583,2;0,81;67392,3289970491;15,1964719859525;10000;0;0;0;0;30000;20000;20000;0;18;
9572;300000;0,923611111111111;13;8;5;1;95;90;94;94;95;2;665;0,923611111111111;65192,8692543324;16,8152390072504;30000;0;0;50000;0;40000;40000;50000;90000;28;
9573;100000;0,840833333333333;13;5;8;1;92;90;90;94;91;1;605,4;0,840833333333333;73235,2783853949;17,2214251448151;0;30000;0;20000;0;0;40000;10000;0;9;
9574;70000;0,81;13;6;7;1;92;91;91;90;90;1;583,2;0,81;76404,526036637;17,3049021165697;10000;20000;0;20000;10000;10000;0;0;0;40;
9575;170000;0,902777777777778;10;5;5;1;91;90;92;95;90;2;650;0,902777777777778;55899,9623046045;14,0707377846854;0;0;0;10000;0;20000;50000;0;90000;29;
9576;80000;0,820277777777778;16;7;9;1;90;91;90;91;90;1;590,6;0,820277777777778;88045,9514043197;20,1870094576061;20000;40000;0;0;10000;0;10000;0;0;42;
9577;190000;0,904722222222222;13;6;7;1;90;90;95;90;92;2;651,4;0,904722222222222;61536,5357100683;15,579641519073;10000;20000;0;0;0;50000;0;20000;90000;41;
9578;140000;0,850833333333333;14;5;9;1;90;90;95;93;92;1;612,6;0,850833333333333;74853,2497981864;17,8495450872597;0;40000;0;0;0;50000;30000;20000;0;74;
9579;230000;0,914444444444444;11;5;6;1;92;90;94;93;94;2;658,4;0,914444444444444;56211,2249707083;14,3457155987244;0;10000;0;20000;0;40000;30000;40000;90000;42;
9580;160000;0,827222222222222;17;8;9;1;90;90;92;95;92;1;595,6;0,827222222222222;90411,2081738717;20,9939323825252;30000;40000;0;0;0;20000;50000;20000;0;105;
9581;100000;0,827777777777778;13;5;8;1;92;90;90;92;93;1;596;0,827777777777778;74196,8175156156;17,1728875833998;0;30000;0;20000;0;0;20000;30000;0;30;
9582;170000;0,773888888888889;10;5;5;2;90;90;92;90;95;1;557,2;0,773888888888889;60852,4023811758;13,0838867994818;0;0;100000;0;0;20000;0;50000;0;124;
9583;280000;0,920833333333333;10;5;5;1;95;92;93;95;94;2;663;0,920833333333333;55352,202096889;14,2276486527274;0;0;0;50000;20000;30000;50000;40000;90000;30;
9584;230000;0,911666666666667;12;5;7;1;92;90;94;94;92;2;656,4;0,911666666666667;60394,8730532279;15,4029024054748;0;20000;0;20000;0;40000;40000;20000;90000;50;
9585;120000;0,831944444444445;15;5;10;1;90;91;92;91;93;1;599;0,831944444444445;80671,4448994411;18,8814408792922;0;50000;0;0;10000;20000;10000;30000;0;57;
9586;80000;0,820277777777778;16;7;9;1;90;91;90;91;90;1;590,6;0,820277777777778;88045,9514043197;20,1870094576061;20000;40000;0;0;10000;0;10000;0;0;42;
9587;280000;0,921111111111111;11;5;6;1;93;92;95;94;94;2;663,2;0,921111111111111;57796,7654151501;14,867614497478;0;10000;0;30000;20000;50000;40000;40000;90000;30;
9588;100000;0,785555555555555;10;5;5;1;92;91;90;95;92;1;565,6;0,785555555555555;64910,6418100698;14,2233956030976;0;0;0;20000;10000;0;50000;20000;0;55;
9589;170000;0,902222222222222;10;5;5;1;90;91;90;93;94;2;649,6;0,902222222222222;55484,2341822762;13,9542851933151;0;0;0;0;10000;0;30000;40000;90000;31;
9590;100000;0,841111111111111;15;5;10;1;90;92;93;90;90;1;605,6;0,841111111111111;80760,2627850228;19,0601718160757;0;50000;0;0;20000;30000;0;0;0;22;
9591;210000;0,899444444444444;14;5;9;1;92;90;94;90;92;2;647,6;0,899444444444444;69373,3650274725;17,5076162224078;0;40000;0;20000;0;40000;0;20000;90000;65;
9592;150000;0,888888888888889;12;7;5;1;90;91;92;91;90;2;640;0,888888888888889;65355,7692294078;16,2276588765041;20000;0;0;0;10000;20000;10000;0;90000;56;
9593;80000;0,817777777777778;16;8;8;1;90;90;91;91;90;1;588,8;0,817777777777778;88105,7728911537;20,1451204187091;30000;30000;0;0;0;10000;10000;0;0;44;
9594;170000;0,895555555555555;10;5;5;1;90;94;90;94;90;2;644,8;0,895555555555555;57449,5388060379;14,3560739436963;0;0;0;0;40000;0;40000;0;90000;56;
9595;210000;0,835;12;5;7;1;95;91;95;94;94;1;601,2;0,835;69505,6534525066;16,2126629174892;0;20000;0;50000;10000;50000;40000;40000;0;89;
9596;260000;0,900277777777778;12;7;5;2;90;90;95;90;90;2;648,2;0,900277777777778;60929,8539063137;15,3008727436046;20000;0;100000;0;0;50000;0;0;90000;72;
9597;90000;0,815555555555556;13;5;8;1;91;91;92;91;91;1;587,2;0,815555555555556;75120,8259974877;17,1412039898976;0;30000;0;10000;10000;20000;10000;10000;0;44;
9598;250000;0,918055555555556;14;5;9;1;90;91;94;95;92;2;661;0,918055555555556;58359,5021980075;15,0060483924593;0;40000;0;0;10000;40000;50000;20000;90000;34;
9599;60000;0,806944444444444;13;5;8;1;91;91;91;90;90;1;581;0,806944444444444;75868,0626649215;17,1666631588567;0;30000;0;10000;10000;10000;0;0;0;31;
9600;160000;0,898611111111111;12;6;6;1;90;90;93;91;91;2;647;0,898611111111111;62188,8540913373;15,619048724854;10000;10000;0;0;0;30000;10000;10000;90000;30;
9601;240000;0,9175;11;6;5;1;92;90;94;95;93;2;660,6;0,9175;55991,4843716578;14,3511724523319;10000;0;0;20000;0;40000;50000;30000;90000;31;
9602;80000;0,819166666666666;15;6;9;1;91;90;91;91;90;1;589,8;0,819166666666666;83712,2311702325;19,2021317045142;10000;40000;0;10000;0;10000;10000;0;0;42;
9603;90000;0,810833333333333;14;6;8;1;90;90;90;92;93;1;583,8;0,810833333333333;80040,5732329487;18,1446520852553;10000;30000;0;0;0;0;20000;30000;0;67;
9604;170000;0,878888888888889;15;5;10;1;92;90;90;90;91;2;632,8;0,878888888888889;76789,0534571283;18,9365685110235;0;50000;0;20000;0;0;0;10000;90000;94;
9605;200000;0,902777777777778;13;5;8;1;91;90;91;93;93;2;650;0,902777777777778;64845,7378882154;16,3916929235002;0;30000;0;10000;0;10000;30000;30000;90000;57;
9606;250000;0,920555555555555;11;5;6;1;91;91;95;95;93;2;662,8;0,920555555555555;54302,8271463123;13,9689275001303;0;10000;0;10000;10000;50000;50000;30000;90000;23;
9607;100000;0,855;17;7;10;1;90;90;90;91;92;1;615,6;0,855;87332,1057164327;20,9518830297324;20000;50000;0;0;0;0;10000;20000;0;8;
9608;90000;0,804722222222222;13;5;8;1;92;90;91;92;91;1;579,4;0,804722222222222;76188,1581931441;17,1763472207783;0;30000;0;20000;0;10000;20000;10000;0;65;
9609;130000;0,84;14;5;9;1;90;92;94;92;91;1;604,8;0,84;76980,4558892763;18,116797997232;0;40000;0;0;20000;40000;20000;10000;0;68;
9610;180000;0,880833333333334;14;5;9;1;93;91;90;90;91;2;634,2;0,880833333333334;73418,6559737702;18,135881745374;0;40000;0;30000;10000;0;0;10000;90000;89;
9611;180000;0,901111111111111;13;7;6;1;90;90;94;90;92;2;648,8;0,901111111111111;65043,9548511862;16,3946165598938;20000;10000;0;0;0;40000;0;20000;90000;48;
9612;210000;0,914444444444444;11;6;5;1;90;90;93;95;93;2;658,4;0,914444444444444;54309,7571029825;13,8409431429566;10000;0;0;0;0;30000;50000;30000;90000;21;
9613;140000;0,823611111111111;12;5;7;1;90;91;93;93;95;1;593;0,823611111111111;69910,1117931648;16,0744833265372;0;20000;0;0;10000;30000;30000;50000;0;77;
9614;220000;0,915;10;5;5;1;90;93;94;94;92;2;658,8;0,915;54665,0246634113;13,9575823808874;0;0;0;0;30000;40000;40000;20000;90000;29;
9615;150000;0,777777777777778;10;5;5;1;94;91;94;93;93;1;560;0,777777777777778;65533,0038727237;14,187231142194;0;0;0;40000;10000;40000;30000;30000;0;120;
9616;50000;0,785555555555556;11;6;5;1;91;91;90;90;92;1;565,6;0,785555555555556;69777,0431335498;15,2600804603649;10000;0;0;10000;10000;0;0;20000;0;49;
9617;130000;0,758888888888889;12;7;5;2;90;90;91;90;90;1;546,4;0,758888888888889;71450,1564682983;15,1301302837298;20000;0;100000;0;0;10000;0;0;0;106;
9618;110000;0,819166666666666;17;8;9;1;90;91;90;92;91;1;589,8;0,819166666666666;91794,1462409792;21,1115327783824;30000;40000;0;0;10000;0;20000;10000;0;69;
