Iteration;O1Time;O2Power;O3Energy;O4Area;velmax;veloverride;acclimit;ramplimit;dr;dz;InBanaWOdr;InBanaWOrz;InBanaWOdrz;UtBanaWOdr;UtBanaWOrz;UtBanaWOdrz;OP1WOdr;OP1WOrz;OP1WOdrz;OP2WOdr;OP2WOrz;OP2WOdrz;OP3WOdr;OP3WOrz;OP3WOdrz;Time;Power;Energy;Area;Error;Replications;ConstraintViolation
50627;67.92;3552.096191;25538.875;54.35496288;749;99;100;99;0.27033429;-0.242464085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.92;3552.096191;25538.875;54.35496288;0;1;0
50628;69.384;2794.11792;25368.99219;54.35496288;820;100;33;100;0.235394172;-0.262477135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.384;2794.11792;25368.99219;54.35496288;0;1;0
50635;65.256;3937.861084;27225.20898;54.35496288;990;100;43;99;0.184573145;-0.190529847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.256;3937.861084;27225.20898;54.35496288;0;1;0
50640;86.712;1250.977783;22633.34961;54.35496288;453;100;11;100;0.329243163;-0.297790376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.712;1250.977783;22633.34961;54.35496288;0;1;0
50641;76.872;1849.496582;23515.9668;54.35496288;573;100;29;100;0.332768306;-0.29876715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.872;1849.496582;23515.9668;54.35496288;0;1;0
50644;119.064;801.998291;21431.52148;54.35496288;276;95;12;98;0.332757598;-0.297778032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.064;801.998291;21431.52148;54.35496288;0;1;0
50645;62.664;4824.313965;28110.1875;54.35496288;999;100;100;98;0.157459483;-0.204654877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.664;4824.313965;28110.1875;54.35496288;0;1;0
50646;75.768;1983.597168;23659.09766;54.35496288;578;100;39;93;0.353933976;-0.293260676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.768;1983.597168;23659.09766;54.35496288;0;1;0
50647;75.864;1926.994019;23814.41992;54.35496288;586;99;33;100;0.33305341;-0.251527859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.864;1926.994019;23814.41992;54.35496288;0;1;0
50649;118.204;762.7596436;21542.58789;54.35496288;281;99;17;67;0.359070123;-0.285657534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.204;762.7596436;21542.58789;54.35496288;0;1;0
50650;111.84;852.0371094;21590.07227;54.35496288;305;92;17;96;0.33555961;-0.299260911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.84;852.0371094;21590.07227;54.35496288;0;1;0
50652;62.136;5024.881836;29052.79102;54.35496288;1000;100;99;100;0.07142532;-0.170844902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.136;5024.881836;29052.79102;54.35496288;0;1;0
50653;99.672;982.9990845;21965.20313;54.35496288;357;100;17;99;0.336569624;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.672;982.9990845;21965.20313;54.35496288;0;1;0
50655;73.368;2114.117188;24339.78711;54.35496288;688;100;27;100;0.25068366;-0.285132278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.368;2114.117188;24339.78711;54.35496288;0;1;0
50657;66.98;3939.711914;25753.81445;54.35496288;797;100;77;100;0.253256131;-0.297124496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.98;3939.711914;25753.81445;54.35496288;0;1;0
50658;145.368;686.4257202;21168.33984;54.35496288;209;100;12;100;0.341041264;-0.298451858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.368;686.4257202;21168.33984;54.35496288;0;1;0
50661;72.312;2211.281494;24527.41406;54.35496288;677;100;33;100;0.235394172;-0.265093269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.312;2211.281494;24527.41406;54.35496288;0;1;0
50662;70.44;2607.238281;24827.10938;54.35496288;713;100;42;100;0.244760067;-0.287805956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.44;2607.238281;24827.10938;54.35496288;0;1;0
50663;72.72;2768.136475;24123.0957;54.35496288;604;100;80;100;0.333484285;-0.295616777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.72;2768.136475;24123.0957;54.35496288;0;1;0
50664;77.47;1724.251343;23557.03906;54.35496288;573;100;26;100;0.332757598;-0.277565445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.47;1724.251343;23557.03906;54.35496288;0;1;0
50667;120.696;756.9421387;21476.17578;54.35496288;270;100;13;99;0.376353099;-0.297804763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.696;756.9421387;21476.17578;54.35496288;0;1;0
50668;63.672;4627.115234;27530.9082;54.35496288;998;100;70;99;0.249075017;-0.182487466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.672;4627.115234;27530.9082;54.35496288;0;1;0
50674;62.19;5266.370117;29002.90234;54.35496288;1000;100;99;100;0.069052882;-0.220552322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.19;5266.370117;29002.90234;54.35496288;0;1;0
50675;76.344;1913.597656;23567.73047;54.35496288;559;100;39;100;0.354103306;-0.293260676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.344;1913.597656;23567.73047;54.35496288;0;1;0
50676;70.392;3035.898438;24715.08398;54.35496288;674;100;70;100;0.329797422;-0.26249692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.392;3035.898438;24715.08398;54.35496288;0;1;0
50677;110.52;847.1396484;21671.20898;54.35496288;306;99;17;97;0.358835653;-0.285657534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.52;847.1396484;21671.20898;54.35496288;0;1;0
50678;67.896;3006.238037;26471.25195;54.35496288;846;100;37;100;0.203685081;-0.101710979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.896;3006.238037;26471.25195;54.35496288;0;1;0
50679;62.688;5055.848633;28067.04297;54.35496288;1000;100;97;100;0.165891183;-0.196960572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.688;5055.848633;28067.04297;54.35496288;0;1;0
50680;63.72;4590.674316;27407.30664;54.35496288;931;100;84;100;0.187316775;-0.20222604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.72;4590.674316;27407.30664;54.35496288;0;1;0
50683;149.568;642.2006226;21218.35156;54.35496288;205;99;10;46;0.331604806;-0.285735378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.568;642.2006226;21218.35156;54.35496288;0;1;0
50684;64.2;4173.676758;28773.30078;54.35496288;984;100;51;99;0.065908227;-0.041802432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.2;4173.676758;28773.30078;54.35496288;0;1;0
50687;64.68;3814.505859;27882.93164;54.35496288;983;100;45;99;0.112487627;-0.145638187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.68;3814.505859;27882.93164;54.35496288;0;1;0
50688;143.76;660.5861816;21204.41602;54.35496288;212;100;17;88;0.336569624;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.76;660.5861816;21204.41602;54.35496288;0;1;0
50689;65.928;3668.835449;26810.06836;54.35496288;932;100;44;100;0.153940769;-0.285070002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.928;3668.835449;26810.06836;54.35496288;0;1;0
50690;92.424;1168.457886;22273.36328;54.35496288;394;100;26;99;0.332757598;-0.278627108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.424;1168.457886;22273.36328;54.35496288;0;1;0
50692;69.24;2892.470459;25342.10938;54.35496288;754;100;48;100;0.345773265;-0.218387117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.24;2892.470459;25342.10938;54.35496288;0;1;0
50693;71.472;2565.983643;24436.25586;54.35496288;674;100;48;100;0.326590845;-0.285750924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.472;2565.983643;24436.25586;54.35496288;0;1;0
50694;70.728;2492.76123;24756.13867;54.35496288;736;100;38;100;0.2991579;-0.279457203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.728;2492.76123;24756.13867;54.35496288;0;1;0
50695;70.488;2524.742432;25002.42773;54.35496288;756;100;33;100;0.235394172;-0.269015763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.488;2524.742432;25002.42773;54.35496288;0;1;0
50698;143.952;607.4047852;21353.24414;54.35496288;219;99;62;14;0.376847399;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.952;607.4047852;21353.24414;54.35496288;0;1;0
50702;101.832;955.0827026;21932.77148;54.35496288;350;99;12;94;0.377844497;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.832;955.0827026;21932.77148;54.35496288;0;1;0
50706;91.368;1149.449341;22354.25195;54.35496288;417;97;11;95;0.332757598;-0.29502928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.368;1149.449341;22354.25195;54.35496288;0;1;0
50707;88.632;1213.290649;22534.89063;54.35496288;436;100;10;95;0.343825092;-0.284961775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.632;1213.290649;22534.89063;54.35496288;0;1;0
50717;150.744;653.50354;21138.29688;54.35496288;201;100;11;67;0.331604806;-0.299500971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150.744;653.50354;21138.29688;54.35496288;0;1;0
50719;64.104;4198.713867;29311.30273;54.35496288;984;100;51;99;0.012509586;-0.044169636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.104;4198.713867;29311.30273;54.35496288;0;1;0
50723;110.28;855.3361206;21648.96094;54.35496288;307;100;18;99;0.361217324;-0.295683199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.28;855.3361206;21648.96094;54.35496288;0;1;0
50735;155.232;568.7315674;21303.49023;54.35496288;209;99;13;12;0.305735336;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.232;568.7315674;21303.49023;54.35496288;0;1;0
50741;84.936;1292.365967;22801.41406;54.35496288;472;100;10;98;0.332847311;-0.292867346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.936;1292.365967;22801.41406;54.35496288;0;1;0
50742;61.848;5527.408691;30172.67969;54.35496288;1000;100;100;100;-0.002762268;-0.170826741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.848;5527.408691;30172.67969;54.35496288;0;1;0
50743;122.064;788.8002319;21358.68945;54.35496288;264;99;10;99;0.3180826;-0.297826231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.064;788.8002319;21358.68945;54.35496288;0;1;0
50745;64.584;3951.319336;27445.21875;54.35496288;948;100;54;99;0.153839796;-0.182487466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.584;3951.319336;27445.21875;54.35496288;0;1;0
50747;94.88;1079.74585;22187.55469;54.35496288;391;97;19;96;0.332757598;-0.293620858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.88;1079.74585;22187.55469;54.35496288;0;1;0
50751;84.744;1314.219482;22833.24805;54.35496288;473;100;10;98;0.331217324;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.744;1314.219482;22833.24805;54.35496288;0;1;0
50753;96.672;1027.455933;22103.28516;54.35496288;375;100;10;91;0.322389801;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.672;1027.455933;22103.28516;54.35496288;0;1;0
50755;61.92;5697.582031;29972.24805;54.35496288;1000;100;100;98;0.007189319;-0.170844902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.92;5697.582031;29972.24805;54.35496288;0;1;0
50757;61.8;5739.524902;30461.72266;54.35496288;998;100;100;100;-0.020469681;-0.177205564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.8;5739.524902;30461.72266;54.35496288;0;1;0
50759;146.89;603.9700317;21374.24805;54.35496288;219;99;12;20;0.364087424;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.89;603.9700317;21374.24805;54.35496288;0;1;0
50764;120.768;782.8955688;21434.97266;54.35496288;269;100;16;100;0.356233599;-0.296038544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.768;782.8955688;21434.97266;54.35496288;0;1;0
50765;64.344;4014.16626;28716.50195;54.35496288;998;100;47;99;0.067701544;-0.044169636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.344;4014.16626;28716.50195;54.35496288;0;1;0
50772;128.16;728.1129761;21304.38867;54.35496288;247;100;11;100;0.341041264;-0.298456956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128.16;728.1129761;21304.38867;54.35496288;0;1;0
50776;136.416;669.4006958;21389.33594;54.35496288;229;100;10;95;0.390613718;-0.295265413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136.416;669.4006958;21389.33594;54.35496288;0;1;0
50793;89.472;1218.221802;22442.34961;54.35496288;426;97;23;97;0.332507986;-0.2993717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.472;1218.221802;22442.34961;54.35496288;0;1;0
50794;76.752;1772.078857;23646.12109;54.35496288;597;100;26;98;0.331217324;-0.284443194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.752;1772.078857;23646.12109;54.35496288;0;1;0
50798;111.84;850.9001465;21596.10156;54.35496288;305;92;17;96;0.33579408;-0.29812473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.84;850.9001465;21596.10156;54.35496288;0;1;0
50799;102.336;1010.366028;21848.93555;54.35496288;337;100;27;98;0.364769447;-0.293662136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102.336;1010.366028;21848.93555;54.35496288;0;1;0
50800;143.952;671.9821777;21202.83203;54.35496288;212;100;19;100;0.352722308;-0.298451858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.952;671.9821777;21202.83203;54.35496288;0;1;0
50806;108.096;879.5834351;21741.35938;54.35496288;315;100;18;99;0.360650541;-0.278221288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.096;879.5834351;21741.35938;54.35496288;0;1;0
50807;76.704;1772.10791;23662.15625;54.35496288;597;100;26;99;0.331217324;-0.284443194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.704;1772.10791;23662.15625;54.35496288;0;1;0
50814;75.6;1939.212524;23709.77148;54.35496288;597;100;32;99;0.333484285;-0.295616777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.6;1939.212524;23709.77148;54.35496288;0;1;0
50815;62.184;5258.22998;29007.54883;54.35496288;1000;100;99;100;0.069052882;-0.220552322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.184;5258.22998;29007.54883;54.35496288;0;1;0
50819;66.192;3914.492432;26100.11133;54.35496288;802;100;99;99;0.228357605;-0.242464085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.192;3914.492432;26100.11133;54.35496288;0;1;0
50821;69.816;2832.864258;24965.75977;54.35496288;716;100;48;100;0.240682494;-0.285296093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.816;2832.864258;24965.75977;54.35496288;0;1;0
50824;65.064;3973.759033;26972.44141;54.35496288;948;100;54;99;0.229796755;-0.191404464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.064;3973.759033;26972.44141;54.35496288;0;1;0
50826;94.872;1080.687866;22176.57422;54.35496288;391;97;19;96;0.332761932;-0.293620858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.872;1080.687866;22176.57422;54.35496288;0;1;0
50827;63.816;4475.629883;27621.40234;54.35496288;948;100;66;97;0.153839796;-0.182487466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.816;4475.629883;27621.40234;54.35496288;0;1;0
50837;67.968;3215.397949;25802.50781;54.35496288;852;100;42;100;0.301685047;-0.22702926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.968;3215.397949;25802.50781;54.35496288;0;1;0
50841;108.52;1253.654175;21136.50195;54.35496288;315;100;43;97;0.363049713;-0.294071076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.52;1253.654175;21136.50195;54.35496288;0;1;0
50847;65.4;3976.546631;26531.58984;54.35496288;837;100;100;93;0.231211668;-0.190270388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.4;3976.546631;26531.58984;54.35496288;0;1;0
50848;62.856;4931.458984;27887.71484;54.35496288;1000;100;98;100;0.185328594;-0.216829986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.856;4931.458984;27887.71484;54.35496288;0;1;0
50860;96.984;1090.447266;21628.99414;54.35496288;391;97;19;95;0.327658487;-0.293620858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.984;1090.447266;21628.99414;54.35496288;0;1;0
50868;73.968;2248.411133;23895.29297;54.35496288;604;100;46;100;0.333484285;-0.295616777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.968;2248.411133;23895.29297;54.35496288;0;1;0
50869;90.48;1279.708374;22327.14258;54.35496288;404;98;32;99;0.332757598;-0.293076855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.48;1279.708374;22327.14258;54.35496288;0;1;0
50870;118.728;848.5402832;21439.94141;54.35496288;274;97;24;93;0.332757598;-0.292524505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.728;848.5402832;21439.94141;54.35496288;0;1;0
50871;67.824;3273.358154;25596.33789;54.35496288;847;100;47;99;0.309081443;-0.291922494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.824;3273.358154;25596.33789;54.35496288;0;1;0
50872;65.52;3809.859375;26889.68164;54.35496288;935;100;47;100;0.189255645;-0.200671865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.52;3809.859375;26889.68164;54.35496288;0;1;0
50876;67.656;3437.147217;25755.28906;54.35496288;892;100;42;94;0.291313152;-0.288433263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.656;3437.147217;25755.28906;54.35496288;0;1;0
50878;68.592;3273.566162;25206.73242;54.35496288;716;100;98;93;0.235405432;-0.297703658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.592;3273.566162;25206.73242;54.35496288;0;1;0
50879;78.432;1687.455078;23524.82422;54.35496288;604;100;13;98;0.332747664;-0.296690017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.432;1687.455078;23524.82422;54.35496288;0;1;0
50885;127.872;699.0446777;21354.51172;54.35496288;249;100;19;93;0.364087424;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.872;699.0446777;21354.51172;54.35496288;0;1;0
50886;98.328;1052.374268;21978.94531;54.35496288;362;97;24;99;0.332757598;-0.292524505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.328;1052.374268;21978.94531;54.35496288;0;1;0
50889;71.712;2320.434326;24691.32617;54.35496288;726;100;31;98;0.240682494;-0.285296093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.712;2320.434326;24691.32617;54.35496288;0;1;0
50902;73.56;2369.85083;23982.73242;54.35496288;604;100;51;98;0.332747664;-0.285140644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.56;2369.85083;23982.73242;54.35496288;0;1;0
50912;146.808;619.1858521;21308.11133;54.35496288;215;97;11;32;0.358873799;-0.299725089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.808;619.1858521;21308.11133;54.35496288;0;1;0
50914;138.696;682.0472412;21293.25391;54.35496288;224;97;11;98;0.364769447;-0.293662136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138.696;682.0472412;21293.25391;54.35496288;0;1;0
50917;145.11;695.9692383;21109.47656;54.35496288;209;99;13;99;0.307798551;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.11;695.9692383;21109.47656;54.35496288;0;1;0
50926;68.328;3169.382813;25459.18164;54.35496288;838;100;45;99;0.337165062;-0.297703658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.328;3169.382813;25459.18164;54.35496288;0;1;0
50933;68.424;3117.407959;25426.08203;54.35496288;838;100;42;99;0.29691943;-0.297703658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.424;3117.407959;25426.08203;54.35496288;0;1;0
50937;113.208;837.1719971;21537.99219;54.35496288;294;100;13;98;0.332748002;-0.296581887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113.208;837.1719971;21537.99219;54.35496288;0;1;0
50939;104.616;913.862854;21776.9707;54.35496288;330;100;17;99;0.301423248;-0.295108252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.616;913.862854;21776.9707;54.35496288;0;1;0
50940;67.2;3322.339111;26062.6543;54.35496288;841;100;47;100;0.189255645;-0.2917783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.2;3322.339111;26062.6543;54.35496288;0;1;0
50946;145.08;688.1270142;21110.63672;54.35496288;209;99;13;99;0.305735336;-0.299830622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145.08;688.1270142;21110.63672;54.35496288;0;1;0
50950;155.064;564.9143677;21303.71289;54.35496288;209;99;13;12;0.295007407;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.064;564.9143677;21303.71289;54.35496288;0;1;0
50951;78.456;1675.90625;23511.52734;54.35496288;604;100;14;99;0.332747664;-0.297398134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.456;1675.90625;23511.52734;54.35496288;0;1;0
50954;109.224;868.5718384;21651.07617;54.35496288;313;95;12;94;0.310213775;-0.297588201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.224;868.5718384;21651.07617;54.35496288;0;1;0
50955;135.168;685.5543823;21319.70703;54.35496288;231;100;18;97;0.370147566;-0.295550949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135.168;685.5543823;21319.70703;54.35496288;0;1;0
50964;72.144;2325.584717;24637.40625;54.35496288;725;100;30;93;0.235343367;-0.297658412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.144;2325.584717;24637.40625;54.35496288;0;1;0
50965;69.84;2699.898438;24958.7832;54.35496288;736;100;44;100;0.248455048;-0.293879029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.84;2699.898438;24958.7832;54.35496288;0;1;0
50966;65.832;3728.345703;26866.67578;54.35496288;932;100;45;100;0.153940769;-0.285070002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.832;3728.345703;26866.67578;54.35496288;0;1;0
50974;107.112;889.4293213;21711.30273;54.35496288;323;95;17;100;0.33579408;-0.297588201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.112;889.4293213;21711.30273;54.35496288;0;1;0
50975;123.84;721.3026733;21402.77539;54.35496288;260;100;19;98;0.364087424;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123.84;721.3026733;21402.77539;54.35496288;0;1;0
50981;68.64;3078.910645;25335.80469;54.35496288;813;100;44;100;0.319293133;-0.285222259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.64;3078.910645;25335.80469;54.35496288;0;1;0
50985;72.528;2788.36084;24218.79688;54.35496288;604;100;77;100;0.333484285;-0.266941749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.528;2788.36084;24218.79688;54.35496288;0;1;0
50987;64.104;4338.032227;27306.65625;54.35496288;912;100;98;99;0.22200633;-0.153557026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.104;4338.032227;27306.65625;54.35496288;0;1;0
50996;84.336;1324.17981;22895.6582;54.35496288;481;100;15;86;0.329816677;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.336;1324.17981;22895.6582;54.35496288;0;1;0
51010;143.016;681.5498657;21232.13281;54.35496288;214;100;17;99;0.356030989;-0.297765476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.016;681.5498657;21232.13281;54.35496288;0;1;0
51012;71.256;2440.315918;24876.34766;54.35496288;777;100;28;100;0.240682494;-0.285296093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.256;2440.315918;24876.34766;54.35496288;0;1;0
51018;73.512;2585.801514;24010.28125;54.35496288;592;100;70;100;0.363610302;-0.29143319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.512;2585.801514;24010.28125;54.35496288;0;1;0
51020;86.184;1295.397827;22712.80078;54.35496288;458;100;11;96;0.30902713;-0.299291103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.184;1295.397827;22712.80078;54.35496288;0;1;0
51022;69.6;2768.109375;25003.49805;54.35496288;730;100;46;100;0.240682494;-0.285296093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.6;2768.109375;25003.49805;54.35496288;0;1;0
51025;147.48;686.0409546;20714.20703;54.35496288;215;98;18;82;0.395176649;-0.295332408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147.48;686.0409546;20714.20703;54.35496288;0;1;0
51027;75.576;1949.946777;23700.31836;54.35496288;597;100;32;100;0.333484285;-0.295616777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.576;1949.946777;23700.31836;54.35496288;0;1;0
51033;84.96;1311.19397;22778.38281;54.35496288;472;100;15;98;0.331660598;-0.29704642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.96;1311.19397;22778.38281;54.35496288;0;1;0
51037;89.136;1206.265747;22508.32031;54.35496288;433;100;16;100;0.371248112;-0.295108252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.136;1206.265747;22508.32031;54.35496288;0;1;0
51039;73.656;2383.166992;23958.00195;54.35496288;604;100;51;98;0.328457728;-0.293791602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.656;2383.166992;23958.00195;54.35496288;0;1;0
51040;89.16;1202.699219;22493.12695;54.35496288;433;100;17;99;0.365507244;-0.295108252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.16;1202.699219;22493.12695;54.35496288;0;1;0
51042;74.76;2051.509766;23846.70313;54.35496288;621;100;32;99;0.333484285;-0.295616777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.76;2051.509766;23846.70313;54.35496288;0;1;0
51046;65.928;3725.276611;26782.16602;54.35496288;932;100;44;100;0.22962599;-0.159212308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.928;3725.276611;26782.16602;54.35496288;0;1;0
51051;113.232;811.7496948;21531.43555;54.35496288;294;100;13;98;0.332748002;-0.296581887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113.232;811.7496948;21531.43555;54.35496288;0;1;0
51056;65.568;3789.077637;26880.73633;54.35496288;932;100;48;96;0.155711245;-0.285070002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.568;3789.077637;26880.73633;54.35496288;0;1;0
51057;89.352;1294.432373;22441.00391;54.35496288;420;100;27;93;0.364769447;-0.293662136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.352;1294.432373;22441.00391;54.35496288;0;1;0
51058;73.584;2375.650391;23979.8125;54.35496288;604;100;51;93;0.332747664;-0.285140644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.584;2375.650391;23979.8125;54.35496288;0;1;0
51063;84.936;1311.19397;22792.30859;54.35496288;472;100;10;98;0.332847311;-0.292867346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.936;1311.19397;22792.30859;54.35496288;0;1;0
