Iteration;minWIP;minPayOff;maxTP;S1_ActiveNum;S3_ActiveNum;B1_Capacity;B3_Capacity;B4_Capacity;B5_Capacity;B2_Capacity;N2;M3;M6;PartsProduced;Throughput;LeadTime;WIP;TwoOld;OneNew;ParallelMCost;TwoSlow;ThreeSlow;TwoFast;NumBuffers;Replications;ConstraintViolation;Iteration;Rank;
2343;53,1682369842502;4,87087717163188;5,62321428571429;1;3;3;14;35;2;2;5;2;1;944,7;5,62321428571429;33368,4961659659;53,1682369842502;1;0;500000;0;0;1;56;10;0;2343;1;
2344;8,59561952229622;8,83133514611571;2,51904761904762;2;3;3;49;11;12;1;2;2;2;423,2;2,51904761904762;12298,0629471988;8,59561952229622;0;1;500000;0;0;1;76;10;0;2344;22;
2345;8,32145927951135;8,37400670440635;2,41904761904762;2;3;3;49;11;2;1;3;2;2;406,4;2,41904761904762;12406,3738996209;8,32145927951135;0;1;250000;0;0;1;66;10;0;2345;20;
2346;59,7283235380175;4,64111840469791;4,70714285714286;1;3;48;4;5;1;1;6;2;2;790,8;4,70714285714286;45637,090287224;59,7283235380175;1;0;250000;0;0;1;59;10;0;2346;19;
2347;7,77452870774307;12,990599932918;1,29821428571429;2;3;3;4;4;19;2;1;2;1;218,1;1,29821428571429;21536,3269534035;7,77452870774307;0;1;500000;0;0;1;32;10;0;2347;32;
2348;8,13741906512024;7,36140967861641;2,36547619047619;2;3;3;4;6;2;1;3;2;1;397,4;2,36547619047619;12414,0882262707;8,13741906512024;0;1;250000;0;0;1;16;10;0;2348;19;
2349;11,0065614198679;6,11134392109539;3,71428571428572;2;3;3;14;14;2;1;3;1;1;624;3,71428571428572;10662,7039910043;11,0065614198679;0;1;500000;0;0;1;34;10;0;2349;13;
2350;7,81291644246272;11,1989907348043;1,26071428571428;1;3;3;14;5;1;1;1;2;2;211,8;1,26071428571428;22335,4874573252;7,81291644246272;1;0;500000;0;0;1;24;10;0;2350;33;
2351;19,1289561506209;5,53035176941007;5,01190476190476;1;3;3;4;1;2;1;6;2;1;842;5,01190476190476;13771,3079821764;19,1289561506209;1;0;500000;0;0;1;11;10;0;2351;11;
2352;24,2057290956187;3,75466473139693;5,25297619047619;1;3;3;4;11;2;2;6;1;2;882,5;5,25297619047619;16564,932161975;24,2057290956187;1;0;250000;0;0;1;22;10;0;2352;1;
2353;12,6557930124129;4,77261160092514;3,18630952380952;1;3;3;4;7;1;3;3;2;2;535,3;3,18630952380952;14334,1421405441;12,6557930124129;1;0;250000;0;0;1;18;10;0;2353;7;
2354;11,05321660124;5,22122455333146;2,88095238095238;1;3;3;4;4;2;2;3;2;2;484;2,88095238095238;13835,7186123577;11,05321660124;1;0;250000;0;0;1;15;10;0;2354;7;
2355;13,1299148363051;7,08204279900404;2,49464285714286;2;1;3;4;3;2;4;2;2;2;419,1;2,49464285714286;18931,9315052753;13,1299148363051;0;1;500000;1;0;0;16;10;0;2355;35;
2356;27,7416037458364;5,57125526620571;5,49166666666667;2;3;3;4;11;2;2;6;2;1;922,6;5,49166666666667;18196,4074624023;27,7416037458364;0;1;500000;0;0;1;22;10;0;2356;4;
2357;6,74370719581667;13,5363970926754;1,26071428571429;2;3;3;14;15;2;1;1;1;2;211,8;1,26071428571429;19307,5815109404;6,74370719581667;0;1;500000;0;0;1;35;10;0;2357;38;
2358;20,863432790833;4,02232207212032;4,78988095238096;1;3;3;4;1;2;4;6;1;2;804,7;4,78988095238096;15697,3442509713;20,863432790833;1;0;250000;0;0;1;14;10;0;2358;7;
2359;9,26709487586593;6,17703892393272;2,42738095238095;1;3;3;4;5;1;1;3;2;2;407,8;2,42738095238095;13782,0857090038;9,26709487586593;1;0;250000;0;0;1;14;10;0;2359;17;
2360;8,78442971524867;11,997975819584;1,28214285714286;1;3;3;4;35;2;2;1;1;1;215,4;1,28214285714286;24740,7476580324;8,78442971524867;1;0;500000;0;0;1;46;10;0;2360;35;
2361;23,2250255731946;5,10197544626021;5,42678571428571;2;3;3;4;11;2;1;5;2;1;911,7;5,42678571428571;15382,9226901281;23,2250255731946;0;1;500000;0;0;1;21;10;0;2361;4;
2362;6,74370719581667;13,5363970926754;1,26071428571429;2;3;3;14;15;2;1;1;2;2;211,8;1,26071428571429;19307,5815109404;6,74370719581667;0;1;500000;0;0;1;35;10;0;2362;38;
2363;9,68168869167128;6,67765693398775;2,51607142857143;1;3;3;14;1;2;1;2;1;1;422,7;2,51607142857143;13879,3781165137;9,68168869167128;1;0;500000;0;0;1;21;10;0;2363;19;
2364;15,1339324288412;4,08086697767149;4,72261904761905;1;3;3;4;5;1;1;6;2;2;793,4;4,72261904761905;11552,82186762;15,1339324288412;1;0;250000;0;0;1;14;10;0;2364;4;
2365;9,96007358313431;6,21401600890192;2,85654761904762;2;3;3;4;11;2;2;3;2;2;479,9;2,85654761904762;12558,4686059566;9,96007358313431;0;1;250000;0;0;1;22;10;0;2365;20;
2366;7,81283460340854;11,1989907348043;1,26071428571428;1;3;3;14;4;2;1;1;2;1;211,8;1,26071428571428;22335,2520476232;7,81283460340854;1;0;500000;0;0;1;24;10;0;2366;32;
2367;8,78539937218275;10,9020862760114;1,28452380952381;1;3;3;14;1;2;2;1;1;1;215,8;1,28452380952381;24646,8592915761;8,78539937218275;1;0;500000;0;0;1;22;10;0;2367;27;
2368;53,1682369842502;4,87087717163188;5,62321428571429;1;3;3;14;35;2;2;5;2;1;944,7;5,62321428571429;33368,4961659659;53,1682369842502;1;0;500000;0;0;1;56;10;0;2368;1;
2369;28,873852516638;4,87836036990252;5,46428571428572;1;3;3;4;15;19;2;5;2;2;918;5,46428571428572;19055,0215836403;28,873852516638;1;0;500000;0;0;1;43;10;0;2369;4;
2370;16,5105004480413;4,55768473153846;4,73035714285714;2;3;3;4;1;4;2;6;1;2;794,7;4,73035714285714;12573,3729193935;16,5105004480413;0;1;250000;0;0;1;14;10;0;2370;12;
2371;11,3284073343164;5,84739686420415;2,95357142857143;1;3;3;14;33;2;2;3;2;2;496,2;2,95357142857143;13810,1911884467;11,3284073343164;1;0;250000;0;0;1;54;10;0;2371;20;
2372;7,79627289584784;10,9678160024291;1,27142857142857;1;3;3;14;1;2;1;1;2;1;213,6;1,27142857142857;22090,893336119;7,79627289584784;1;0;500000;0;0;1;21;10;0;2372;27;
2373;20,9908454197533;3,74531030607639;5,18928571428571;1;3;3;4;7;1;2;6;2;2;871,8;5,18928571428571;14575,8658795426;20,9908454197533;1;0;250000;0;0;1;17;10;0;2373;1;
2374;8,32231998593945;8,3503178594151;2,41904761904762;2;3;3;49;11;1;1;3;2;2;406,4;2,41904761904762;12407,6634710569;8,32231998593945;0;1;250000;0;0;1;65;10;0;2374;21;
2375;70,1326723826101;4,79979502888819;5,36130952380952;2;3;33;4;46;2;2;6;2;2;900,7;5,36130952380952;46271,0529344033;70,1326723826101;0;1;250000;0;0;1;87;10;0;2375;11;
2376;14,3965201905729;5,82688088104034;3,81726190476191;1;3;3;41;17;2;3;3;1;2;641,3;3,81726190476191;13587,2063197318;14,3965201905729;1;0;500000;0;0;1;66;10;0;2376;13;
2377;35,3260756045482;4,74917290169415;5,51607142857143;1;3;3;4;24;2;2;5;1;2;926,7;5,51607142857143;22807,0402440471;35,3260756045482;1;0;500000;0;0;1;35;10;0;2377;4;
2378;24,0309497804706;5,23564755428185;5,35238095238095;1;3;3;4;7;2;1;6;2;1;899,2;5,35238095238095;16169,9588738163;24,0309497804706;1;0;500000;0;0;1;17;10;0;2378;9;
2379;7,77459617737809;12,5053822783778;1,29821428571429;2;3;3;4;11;1;2;1;1;2;218,1;1,29821428571429;21536,5160542613;7,77459617737809;0;1;500000;0;0;1;21;10;0;2379;30;
2380;8,78983558080512;11,9207071182282;1,29464285714286;1;3;3;23;17;2;2;1;2;2;217,5;1,29464285714286;24484,5863657476;8,78983558080512;1;0;500000;0;0;1;47;10;0;2380;36;
2381;23,2250255731946;5,10197544626021;5,42678571428571;2;3;3;4;11;2;1;5;1;2;911,7;5,42678571428571;15382,9226901281;23,2250255731946;0;1;500000;0;0;1;21;10;0;2381;4;
2382;58,4489912714009;5,02956765884479;5,46904761904762;1;3;3;4;35;2;14;5;1;1;918,8;5,46904761904762;37773,3002193427;58,4489912714009;1;0;500000;0;0;1;58;10;0;2382;17;
2383;15,8251689314733;4,61457050721072;4,83273809523809;1;3;3;4;6;2;2;4;2;1;811,9;4,83273809523809;11776,2068698069;15,8251689314733;1;0;500000;0;0;1;17;10;0;2383;8;
2384;6,74680346275329;12,8452151485659;1,24285714285714;2;3;3;4;6;2;1;1;2;1;208,8;1,24285714285714;19566,8409609802;6,74680346275329;0;1;500000;0;0;1;16;10;0;2384;34;
2385;9,39620210770614;6,95459058578026;2,41785714285714;1;3;3;14;26;2;1;3;2;1;406,2;2,41785714285714;14000,6131775752;9,39620210770614;1;0;250000;0;0;1;46;10;0;2385;22;
2386;37,9023984055428;5,41447309255184;4,88035714285714;2;3;3;4;15;2;25;4;1;2;819,9;4,88035714285714;27968,8822266001;37,9023984055428;0;1;500000;0;0;1;49;10;0;2386;20;
2387;10,6904197188296;6,74202980691259;2,54345238095238;1;3;3;14;6;2;2;2;2;1;427,3;2,54345238095238;15116,9050282661;10,6904197188296;1;0;500000;0;0;1;27;10;0;2387;31;
2388;28,6380525963725;5,36428199889885;5,1922619047619;2;3;3;14;3;2;2;5;2;2;872,3;5,1922619047619;19834,946493954;28,6380525963725;0;1;500000;0;0;1;24;10;0;2388;13;
2389;11,3284073343164;5,88618556645426;2,95357142857143;1;3;3;14;35;2;2;3;2;1;496,2;2,95357142857143;13810,1911884467;11,3284073343164;1;0;250000;0;0;1;56;10;0;2389;21;
2390;10,7110230640274;7,38961343435188;2,5452380952381;1;3;3;14;35;2;2;2;1;2;427,6;2,5452380952381;15143,0764202083;10,7110230640274;1;0;500000;0;0;1;56;10;0;2390;37;
2391;35,4191794387988;5,19696469032434;5,48095238095238;2;3;3;14;15;2;1;5;2;1;920,8;5,48095238095238;23085,524979565;35,4191794387988;0;1;500000;0;0;1;35;10;0;2391;9;
2392;8,68040319040807;7,56506391841699;2,52380952380952;2;3;3;14;1;2;1;2;2;2;424;2,52380952380952;12394,8778142619;8,68040319040807;0;1;500000;0;0;1;21;10;0;2392;18;
2393;15,1826961498845;5,71953658110458;3,80833333333333;1;3;3;34;15;2;4;3;1;2;639,8;3,80833333333333;14376,9374994143;15,1826961498845;1;0;500000;0;0;1;58;10;0;2393;15;
2394;56,6724868230937;5,3714030636566;5,07023809523809;1;3;3;46;1;2;1;5;2;2;851,8;5,07023809523809;39365,9390498158;56,6724868230937;1;0;500000;0;0;1;53;10;0;2394;21;
2395;8,78983558080512;12,1861031950718;1,29464285714286;1;3;3;35;11;2;2;1;2;2;217,5;1,29464285714286;24484,5863657476;8,78983558080512;1;0;500000;0;0;1;53;10;0;2395;39;
2396;9,96007358313431;6,21401600890192;2,85654761904762;2;3;3;4;11;2;2;3;2;2;479,9;2,85654761904762;12558,4686059566;9,96007358313431;0;1;250000;0;0;1;22;10;0;2396;20;
2397;14,8123992387435;4,92295393715233;4,72738095238095;1;3;3;4;24;2;1;4;1;2;794,2;4,72738095238095;11267,3151431075;14,8123992387435;1;0;500000;0;0;1;34;10;0;2397;12;
2398;50,7168803196874;4,05108532396582;5,34821428571428;1;3;3;14;35;2;2;6;2;2;898,5;5,34821428571428;33422,361215008;50,7168803196874;1;0;250000;0;0;1;56;10;0;2398;8;
2399;9,19329507716816;11,8857296017598;1,28869047619048;1;2;3;4;5;1;2;1;2;1;216,5;1,28869047619048;25707,760920281;9,19329507716816;1;0;500000;0;1;0;15;10;0;2399;36;
2400;13,1329594065515;5,56239367730959;3,77261904761905;1;3;3;36;1;2;2;3;1;2;633,8;3,77261904761905;12554,055690478;13,1329594065515;1;0;500000;0;0;1;44;10;0;2400;12;
2401;96,1578955159704;5,78464705784668;5,51666666666667;2;3;3;14;35;2;41;5;2;1;926,8;5,51666666666667;61026,0936962485;96,1578955159704;0;1;500000;0;0;1;95;10;0;2401;20;
2402;7,79627289584784;10,9678160024291;1,27142857142857;1;3;3;14;1;2;1;1;1;1;213,6;1,27142857142857;22090,893336119;7,79627289584784;1;0;500000;0;0;1;21;10;0;2402;27;
2403;40,471041750662;4,95549803941674;5,54047619047619;1;3;3;4;35;13;2;5;1;1;930,8;5,54047619047619;25899,0499373505;40,471041750662;1;0;500000;0;0;1;57;10;0;2403;6;
2404;6,78183581140098;12,7580015913425;1,27261904761905;2;3;3;14;1;2;1;1;2;1;213,8;1,27261904761905;19134,2724219611;6,78183581140098;0;1;500000;0;0;1;21;10;0;2404;33;
2405;11,6394199958996;5,88946356023447;3,64166666666667;2;3;3;4;1;2;2;3;1;2;611,8;3,64166666666667;11523,4391592919;11,6394199958996;0;1;500000;0;0;1;12;10;0;2405;15;
2406;7,79202254880197;13,4369617673524;1,30178571428571;2;3;3;14;4;20;2;1;1;1;218,7;1,30178571428571;21537,214781837;7,79202254880197;0;1;500000;0;0;1;43;10;0;2406;31;
2407;6,74370719581667;13,5363970926754;1,26071428571429;2;3;3;14;15;2;1;1;1;2;211,8;1,26071428571429;19307,5815109404;6,74370719581667;0;1;500000;0;0;1;35;10;0;2407;38;
2408;6,74680346275329;12,8452151485659;1,24285714285714;2;3;3;4;6;2;1;1;2;1;208,8;1,24285714285714;19566,8409609802;6,74680346275329;0;1;500000;0;0;1;16;10;0;2408;34;
2409;11,7781810951377;11,1070252548153;1,27619047619048;1;3;3;14;1;2;5;1;2;1;214,4;1,27619047619048;33421,7500487788;11,7781810951377;1;0;500000;0;0;1;25;10;0;2409;46;
2410;10,6439336922436;6,58073082158797;2,51130952380952;1;3;3;4;5;2;2;2;2;2;421,9;2,51130952380952;15287,1878106072;10,6439336922436;1;0;500000;0;0;1;16;10;0;2410;29;
2411;17,7894683457327;4,36086771028322;4,93154761904762;2;3;3;4;3;1;2;6;2;2;828,5;4,93154761904762;13024,0784679851;17,7894683457327;0;1;250000;0;0;1;13;10;0;2411;9;
2412;62,4217197757049;5,29709506835735;4,09047619047619;2;3;20;4;17;15;35;3;2;2;687,2;4,09047619047619;54932,6349405413;62,4217197757049;0;1;250000;0;0;1;91;10;0;2412;23;
2413;13,0652547091612;5,72173606014706;3,81726190476191;1;3;3;41;11;2;2;3;1;2;641,3;3,81726190476191;12355,935880803;13,0652547091612;1;0;500000;0;0;1;59;10;0;2413;10;
2414;29,6493591384673;4,24226908649259;5,29702380952381;2;3;1;14;11;2;2;6;1;2;889,9;5,29702380952381;20037,8470674931;29,6493591384673;0;1;250000;0;0;1;30;10;0;2414;7;
2415;7,78225946272708;11,1302608438925;1,27321428571428;1;3;3;4;15;2;1;1;1;2;213,9;1,27321428571428;22070,0861880352;7,78225946272708;1;0;500000;0;0;1;25;10;0;2415;27;
2416;7,77452870774307;12,240718103174;1,29821428571429;2;3;3;4;4;2;2;1;1;1;218,1;1,29821428571429;21536,3269534035;7,77452870774307;0;1;500000;0;0;1;15;10;0;2416;26;
2417;7,79202254880197;13,8328133415134;1,30178571428571;2;3;3;34;11;2;2;1;2;1;218,7;1,30178571428571;21537,214781837;7,79202254880197;0;1;500000;0;0;1;52;10;0;2417;36;
2418;9,5829090953345;7,36551607230884;2,53809523809524;2;3;3;4;3;2;2;2;2;2;426,4;2,53809523809524;13594,43820622;9,5829090953345;0;1;500000;0;0;1;14;10;0;2418;19;
2419;73,343333578202;5,19165488466826;5,51845238095238;1;3;3;42;28;2;3;5;2;1;927,1;5,51845238095238;45942,3522263103;73,343333578202;1;0;500000;0;0;1;78;10;0;2419;16;
2420;11,1057972800332;5,35114660443525;2,88630952380952;1;3;3;4;11;2;2;3;2;2;484,9;2,88630952380952;13866,5722336683;11,1057972800332;1;0;250000;0;0;1;22;10;0;2420;9;
2421;44,5933795494519;5,28702166619085;5,50773809523809;2;3;3;4;35;2;2;5;1;1;925,3;5,50773809523809;28762,3909917434;44,5933795494519;0;1;500000;0;0;1;46;10;0;2421;12;
2422;11,3284073343164;5,88618556645426;2,95357142857143;1;3;3;14;35;2;2;3;2;2;496,2;2,95357142857143;13810,1911884467;11,3284073343164;1;0;250000;0;0;1;56;10;0;2422;21;
2423;24,4312229265119;5,08797810669622;5,45178571428572;2;3;3;4;11;2;2;5;2;1;915,9;5,45178571428572;16152,3508821479;24,4312229265119;0;1;500000;0;0;1;22;10;0;2423;3;
2424;19,774831854948;3,89408956519461;5,05178571428571;1;3;3;4;5;7;2;6;2;2;848,7;5,05178571428571;14086,3020714955;19,774831854948;1;0;250000;0;0;1;21;10;0;2424;4;
2425;52,2816254728503;4,02987468481303;5,36190476190476;1;3;4;14;33;2;2;6;2;2;900,8;5,36190476190476;34277,4986265356;52,2816254728503;1;0;250000;0;0;1;55;10;0;2425;5;
2426;7,81283460340854;13,5614553117204;1,26071428571428;1;3;3;14;15;43;1;1;1;1;211,8;1,26071428571428;22335,2520476232;7,81283460340854;1;0;500000;0;0;1;76;10;0;2426;52;
2427;8,68040319040807;7,56506391841699;2,52380952380952;2;3;3;14;1;2;1;2;1;2;424;2,52380952380952;12394,8778142619;8,68040319040807;0;1;500000;0;0;1;21;10;0;2427;18;
2428;7,79202254880197;12,6452586190305;1,30178571428571;2;3;3;14;4;2;2;1;2;2;218,7;1,30178571428571;21537,214781837;7,79202254880197;0;1;500000;0;0;1;25;10;0;2428;26;
2429;9,64098148663747;7,88342733453555;2,53095238095238;2;3;3;26;3;2;2;2;1;1;425,2;2,53095238095238;13698,8813013545;9,64098148663747;0;1;500000;0;0;1;36;10;0;2429;22;
2430;9,61966124458283;6,75196416547282;2,48988095238095;1;3;3;4;11;2;1;2;2;2;418,3;2,48988095238095;13833,861491545;9,61966124458283;1;0;500000;0;0;1;21;10;0;2430;21;
2431;26,675232076915;4,36472186223434;5,07023809523809;2;3;3;14;3;2;2;6;2;2;851,8;5,07023809523809;18914,8231525899;26,675232076915;0;1;250000;0;0;1;24;10;0;2431;8;
2432;18,5169731610405;5,21048427614144;4,49940476190476;2;2;3;4;7;2;1;6;2;2;755,9;4,49940476190476;14806,1154164084;18,5169731610405;0;1;250000;0;1;0;17;10;0;2432;14;
2433;11,3295701222783;6,08012907770481;2,95357142857143;1;3;3;49;11;1;2;3;2;1;496,2;2,95357142857143;13811,6086711366;11,3295701222783;1;0;250000;0;0;1;66;10;0;2433;24;
2434;7,77452870774307;12,240718103174;1,29821428571429;2;3;3;4;4;2;2;1;2;1;218,1;1,29821428571429;21536,3269534035;7,77452870774307;0;1;500000;0;0;1;15;10;0;2434;26;
2435;9,5829090953345;7,36551607230884;2,53809523809524;2;3;3;4;3;2;2;2;2;2;426,4;2,53809523809524;13594,43820622;9,5829090953345;0;1;500000;0;0;1;14;10;0;2435;19;
2436;11,3284073343164;6,06073472657976;2,95357142857143;1;3;3;25;33;2;2;3;2;2;496,2;2,95357142857143;13810,1911884467;11,3284073343164;1;0;250000;0;0;1;65;10;0;2436;23;
2437;32,6691590135305;4,50045021363287;4,98154761904762;2;3;3;14;3;4;5;6;2;2;836,9;4,98154761904762;23619,7682737179;32,6691590135305;0;1;250000;0;0;1;29;10;0;2437;11;
2438;33,1270889447324;4,37428994808311;5,1375;2;3;16;4;7;1;2;6;2;2;863,1;5,1375;23254,569481826;33,1270889447324;0;1;250000;0;0;1;30;10;0;2438;10;
2439;10,657253954865;6,48778124070735;2,52857142857143;1;3;3;4;3;2;2;2;1;2;424,8;2,52857142857143;15144,657059496;10,657253954865;1;0;500000;0;0;1;14;10;0;2439;26;
2440;40,471041750662;4,84181612401824;5,54047619047619;1;3;3;4;35;2;2;5;2;1;930,8;5,54047619047619;25899,0499373505;40,471041750662;1;0;500000;0;0;1;46;10;0;2440;4;
2441;35,7945034792372;4,7414976591899;5,48690476190476;1;3;3;14;11;2;2;5;2;2;921,8;5,48690476190476;23426,6345728728;35,7945034792372;1;0;500000;0;0;1;32;10;0;2441;5;
2442;24,4312229265119;5,09847960949642;5,45178571428572;2;3;3;4;11;3;2;5;2;2;915,9;5,45178571428572;16152,3508821479;24,4312229265119;0;1;500000;0;0;1;23;10;0;2442;4;
2443;40,9928120405968;3,92380570459725;5,34761904761905;1;3;3;7;30;2;2;6;2;2;898,4;5,34761904761905;27236,9195429041;40,9928120405968;1;0;250000;0;0;1;44;10;0;2443;6;
2444;68,1782086273485;4,29850991221482;5,18809523809524;1;3;48;4;11;2;2;6;1;2;871,6;5,18809523809524;47320,0755087713;68,1782086273485;1;0;250000;0;0;1;67;10;0;2444;17;
2445;26,1145797638146;4,66476483909554;5,45535714285714;1;3;3;4;11;2;2;5;2;2;916,5;5,45535714285714;17169,7017361408;26,1145797638146;1;0;500000;0;0;1;22;10;0;2445;2;
2446;41,8766886517892;5,47464994094639;5,22440476190476;2;3;3;1;4;2;27;5;1;1;877,7;5,22440476190476;28865,9807559819;41,8766886517892;0;1;500000;0;0;1;37;10;0;2446;19;
2447;10,246912021065;5,98243375247437;2,98214285714286;2;3;3;14;3;2;2;3;2;2;501;2,98214285714286;12363,207669786;10,246912021065;0;1;250000;0;0;1;24;10;0;2447;10;
2448;14,6147296541111;5,91080670491096;3,49285714285714;2;3;3;14;3;48;5;3;2;2;586,8;3,49285714285714;15051,5057870584;14,6147296541111;0;1;250000;0;0;1;73;10;0;2448;17;
2449;42,8574284730671;4,79160367228507;5,5375;1;3;5;7;24;3;2;5;2;2;930,3;5,5375;27707,6050834017;42,8574284730671;1;0;500000;0;0;1;41;10;0;2449;5;
2450;21,724242326483;3,82365717896057;5,17321428571429;1;3;3;4;7;7;2;6;1;2;869,1;5,17321428571429;15068,5923148835;21,724242326483;1;0;250000;0;0;1;23;10;0;2450;5;
2451;19,7818096682023;3,77458302674048;5,11964285714286;1;3;3;4;5;1;2;6;2;2;860,1;5,11964285714286;13869,0804388912;19,7818096682023;1;0;250000;0;0;1;15;10;0;2451;2;
2452;50,7726065445471;15,3596615163669;1,27321428571428;2;3;47;14;15;2;1;1;1;2;213,9;1,27321428571428;140764,375750198;50,7726065445471;0;1;500000;0;0;1;79;10;0;2452;59;
2453;8,16670237433302;12,5740979874804;1,26428571428571;1;2;3;4;15;2;1;1;1;2;212,4;1,26428571428571;23276,5967157933;8,16670237433302;1;0;500000;0;1;0;25;10;0;2453;48;
2454;51,4390131180597;5,39299815567346;5,52440476190476;1;3;3;4;35;4;2;6;1;1;928,1;5,52440476190476;33126,0067772429;51,4390131180597;1;0;500000;0;0;1;48;10;0;2454;12;
2455;53,7500145731128;5,84414833267608;5,0125;2;3;3;41;1;2;2;5;2;1;842,1;5,0125;38050,1139396924;53,7500145731128;0;1;500000;0;0;1;49;10;0;2455;26;
2456;12,7470441995662;5,65362826166607;3,69166666666667;1;3;3;4;11;22;2;3;1;1;620,2;3,69166666666667;12433,6785495353;12,7470441995662;1;0;500000;0;0;1;42;10;0;2456;12;
2457;19,2966574947416;4,36106907343141;4,91666666666667;1;3;3;41;5;2;1;6;2;2;826;4,91666666666667;13999,1080157213;19,2966574947416;1;0;250000;0;0;1;52;10;0;2457;10;
2458;10,7606286477806;11,6463491393425;1,27678571428571;1;3;5;4;24;2;2;1;2;1;214,5;1,27678571428571;30434,2215348619;10,7606286477806;1;0;500000;0;0;1;37;10;0;2458;42;
2459;22,5779448052506;5,14607215155398;5,36845238095238;2;3;3;7;6;3;1;5;2;2;901,9;5,36845238095238;15150,5304951743;22,5779448052506;0;1;500000;0;0;1;20;10;0;2459;7;
2460;28,4047800782504;8,48698139860884;3,14047619047619;2;1;5;7;6;3;2;5;2;2;527,6;3,14047619047619;32721,7859085392;28,4047800782504;0;1;500000;1;0;0;23;10;0;2460;28;
2461;9,26659890355391;6,6494701991857;2,42738095238095;1;3;3;4;24;2;1;3;2;1;407,8;2,42738095238095;13781,2988256599;9,26659890355391;1;0;250000;0;0;1;34;10;0;2461;19;
2462;29,8185493665435;11,6519200340718;1,27142857142857;1;3;23;4;4;2;3;1;1;1;213,6;1,27142857142857;84616,5647999934;29,8185493665435;1;0;500000;0;0;1;36;10;0;2462;52;
2463;38,1836387591284;7,35737673088555;2,93095238095238;2;2;30;14;11;2;2;3;2;2;492,4;2,93095238095238;46914,1333944518;38,1836387591284;0;1;250000;0;1;0;59;10;0;2463;33;
2464;30,5633546549405;5,09708366984752;5,56488095238095;2;3;3;4;23;2;1;5;1;1;934,9;5,56488095238095;19621,0080429821;30,5633546549405;0;1;500000;0;0;1;33;10;0;2464;1;
2465;8,59561952229622;7,89932809079848;2,51904761904762;2;3;3;14;15;2;1;2;2;1;423,2;2,51904761904762;12298,0629471988;8,59561952229622;0;1;500000;0;0;1;35;10;0;2465;16;
2466;6,74370719581667;13,5363970926754;1,26071428571429;2;3;3;14;15;2;1;1;2;2;211,8;1,26071428571429;19307,5815109404;6,74370719581667;0;1;500000;0;0;1;35;10;0;2466;38;
2467;8,18652510336752;12,5387718613197;1,24940476190476;1;2;3;14;1;2;1;1;1;1;209,9;1,24940476190476;23610,2643090764;8,18652510336752;1;0;500000;0;1;0;21;10;0;2467;50;
2468;12,0922455223401;5,73718211125196;3,77738095238095;1;3;3;39;11;2;1;3;1;2;634,6;3,77738095238095;11547,9664357378;12,0922455223401;1;0;500000;0;0;1;56;10;0;2468;13;
2469;11,8771865175138;6,53826359911443;3,76071428571428;2;3;3;49;11;2;2;3;1;2;631,8;3,76071428571428;11381,9183798545;11,8771865175138;0;1;500000;0;0;1;67;10;0;2469;19;
2470;30,5633546549405;5,09708366984752;5,56488095238095;2;3;3;4;23;2;1;5;2;1;934,9;5,56488095238095;19621,0080429821;30,5633546549405;0;1;500000;0;0;1;33;10;0;2470;1;
2471;8,59561952229622;8,10391500538031;2,51904761904762;2;3;3;23;15;2;1;2;1;2;423,2;2,51904761904762;12298,0629471988;8,59561952229622;0;1;500000;0;0;1;44;10;0;2471;17;
2472;13,18968566544;5,55147645120905;3,81011904761905;1;3;3;23;17;2;2;3;1;2;640,1;3,81011904761905;12446,4214028125;13,18968566544;1;0;500000;0;0;1;47;10;0;2472;10;
